trial,freq,marker
316,150,3
317,200,4
318,250,5
319,200,4
320,250,5
321,250,5
322,50,1
323,250,5
324,100,2
325,200,4
326,200,4
327,100,2
328,50,1
329,150,3
330,100,2
331,50,1
332,200,4
333,250,5
334,50,1
335,200,4
336,250,5
337,150,3
338,200,4
339,150,3
340,100,2
341,50,1
342,250,5
343,200,4
344,100,2
345,150,3
346,250,5
347,150,3
348,250,5
349,200,4
350,100,2
351,250,5
352,50,1
353,150,3
354,150,3
355,250,5
356,250,5
357,100,2
358,200,4
359,150,3
360,150,3
361,150,3
362,200,4
363,100,2
364,150,3
365,250,5
366,50,1
367,200,4
368,200,4
369,250,5
370,200,4
371,50,1
372,250,5
373,250,5
374,150,3
375,50,1
376,50,1
377,50,1
378,150,3
379,50,1
380,50,1
381,150,3
382,100,2
383,250,5
384,250,5
385,100,2
386,250,5
387,50,1
388,150,3
389,50,1
390,150,3
391,50,1
392,150,3
393,250,5
394,250,5
395,100,2
396,150,3
397,200,4
398,200,4
399,50,1
400,250,5
401,250,5
402,50,1
403,200,4
404,250,5
405,200,4
406,250,5
407,250,5
408,150,3
409,200,4
410,200,4
411,50,1
412,50,1
413,200,4
414,250,5
415,150,3
416,50,1
417,150,3
418,100,2
419,150,3
420,200,4
421,200,4
422,100,2
423,250,5
424,250,5
425,250,5
426,150,3
427,100,2
428,200,4
429,50,1
430,150,3
431,200,4
432,200,4
433,150,3
434,200,4
435,100,2
436,250,5
437,50,1
438,50,1
439,50,1
440,150,3
441,200,4
442,250,5
443,200,4
444,50,1
445,50,1
446,250,5
447,50,1
448,100,2
449,100,2
450,50,1
451,250,5
452,100,2
453,200,4
454,50,1
455,150,3
456,100,2
457,250,5
458,250,5
459,250,5
460,200,4
461,100,2
462,100,2
463,50,1
464,200,4
465,50,1
466,200,4
467,250,5
468,50,1
469,250,5
470,50,1
471,150,3
472,100,2
473,250,5
474,200,4
475,100,2
476,50,1
477,100,2
478,200,4
479,150,3
480,50,1
481,200,4
482,50,1
483,100,2
484,150,3
485,50,1
486,200,4
487,250,5
488,200,4
489,100,2
490,150,3
491,100,2
492,150,3
493,200,4
494,50,1
495,100,2
496,100,2
497,200,4
498,100,2
499,250,5
500,200,4
501,50,1
502,150,3
503,250,5
504,200,4
505,200,4
506,250,5
507,250,5
508,250,5
509,150,3
510,250,5
511,100,2
512,200,4
513,200,4
514,200,4
515,150,3
516,250,5
517,250,5
518,100,2
519,250,5
520,250,5
521,200,4
522,150,3
523,200,4
524,250,5
525,100,2
526,100,2
527,200,4
528,100,2
529,200,4
530,200,4
531,150,3
532,200,4
533,50,1
534,50,1
535,50,1
536,150,3
537,150,3
538,50,1
539,50,1
540,50,1
541,200,4
542,100,2
543,250,5
544,250,5
545,100,2
546,50,1
547,150,3
548,50,1
549,200,4
550,250,5
551,50,1
552,100,2
553,250,5
554,50,1
555,150,3
556,100,2
557,200,4
558,100,2
559,50,1
560,150,3
561,200,4
562,100,2
563,100,2
564,200,4
565,200,4
566,250,5
567,50,1
568,250,5
569,200,4
570,250,5
571,100,2
572,200,4
573,150,3
574,100,2
575,50,1
576,100,2
577,100,2
578,50,1
579,200,4
580,250,5
581,250,5
582,200,4
583,150,3
584,100,2
585,100,2
586,200,4
587,50,1
588,150,3
589,50,1
590,100,2
591,250,5
592,50,1
593,250,5
594,50,1
595,150,3
596,150,3
597,200,4
598,50,1
599,200,4
600,100,2
601,200,4
602,200,4
603,50,1
604,50,1
605,100,2
606,50,1
607,150,3
608,100,2
609,200,4
610,250,5
611,200,4
612,50,1
613,250,5
614,50,1
615,250,5
616,150,3
617,200,4
618,250,5
619,200,4
620,150,3
621,150,3
622,100,2
623,250,5
624,50,1
625,200,4
626,100,2
627,250,5
628,250,5
629,100,2
630,150,3
631,250,5
632,50,1
633,150,3
634,150,3
635,250,5
636,200,4
637,250,5
638,50,1
639,100,2
640,100,2
641,150,3
642,150,3
643,200,4
644,100,2
645,100,2
646,50,1
647,50,1
648,200,4
649,100,2
650,50,1
651,100,2
652,50,1
653,250,5
654,200,4
655,150,3
656,50,1
657,250,5
658,50,1
659,150,3
660,200,4
661,100,2
662,150,3
663,250,5
664,250,5
665,100,2
666,150,3
667,100,2
668,150,3
669,250,5
670,150,3
671,100,2
672,100,2
673,200,4
674,50,1
675,200,4
676,50,1
677,250,5
678,250,5
679,150,3
680,150,3
681,150,3
682,150,3
683,50,1
684,250,5
685,50,1
686,100,2
687,200,4
688,200,4
689,150,3
690,250,5
691,100,2
692,200,4
693,250,5
694,150,3
695,250,5
696,150,3
697,150,3
698,250,5
699,100,2
700,250,5
701,100,2
702,250,5
703,200,4
704,250,5
705,200,4
706,150,3
707,200,4
708,200,4
709,50,1
710,100,2
711,50,1
712,100,2
713,200,4
714,150,3
715,150,3
716,250,5
717,250,5
718,50,1
719,50,1
720,250,5
721,50,1
722,250,5
723,200,4
724,50,1
725,200,4
726,100,2
727,100,2
728,250,5
729,50,1
730,100,2
731,250,5
732,100,2
733,250,5
734,50,1
735,250,5
736,50,1
737,150,3
738,100,2
739,150,3
740,50,1
741,250,5
742,100,2
743,150,3
744,200,4
745,100,2
746,250,5
747,100,2
748,100,2
749,200,4
750,250,5
751,250,5
752,250,5
753,100,2
754,50,1
755,250,5
756,100,2
757,50,1
758,100,2
759,100,2
760,50,1
761,200,4
762,200,4
763,50,1
764,100,2
765,200,4
766,100,2
767,150,3
768,200,4
769,250,5
770,200,4
771,150,3
772,100,2
773,100,2
774,200,4
775,100,2
776,200,4
777,200,4
778,200,4
779,50,1
780,150,3
781,200,4
782,100,2
783,250,5
784,200,4
785,250,5
786,250,5
787,200,4
788,100,2
789,150,3
790,250,5
791,200,4
792,50,1
793,200,4
794,150,3
795,250,5
796,50,1
797,100,2
798,250,5
799,250,5
800,50,1
801,200,4
802,250,5
803,100,2
804,250,5
805,200,4
806,150,3
807,100,2
808,250,5
809,100,2
810,50,1
811,50,1
812,50,1
813,250,5
814,250,5
815,200,4
816,100,2
817,100,2
818,50,1
819,50,1
820,100,2
821,150,3
822,250,5
823,200,4
824,100,2
825,150,3
826,200,4
827,150,3
828,250,5
829,50,1
830,200,4
831,150,3
832,100,2
833,50,1
834,200,4
835,50,1
836,200,4
837,100,2
838,100,2
839,150,3
840,100,2
841,200,4
842,100,2
843,50,1
844,250,5
845,250,5
846,250,5
847,250,5
848,100,2
849,100,2
850,250,5
851,250,5
852,200,4
853,150,3
854,200,4
855,200,4
856,150,3
857,200,4
858,200,4
859,50,1
860,250,5
861,250,5
862,200,4
863,100,2
864,200,4
865,150,3
866,100,2
867,250,5
868,100,2
869,150,3
870,50,1
871,200,4
872,250,5
873,200,4
874,100,2
875,150,3
876,150,3
877,50,1
878,200,4
879,100,2
880,100,2
881,250,5
882,100,2
883,100,2
884,200,4
885,200,4
886,100,2
887,50,1
888,100,2
889,100,2
890,200,4
891,250,5
892,100,2
893,250,5
894,50,1
895,50,1
896,250,5
897,150,3
898,200,4
899,250,5
900,150,3
901,250,5
902,100,2
903,150,3
904,250,5
905,50,1
906,150,3
907,100,2
908,150,3
909,250,5
910,200,4
911,200,4
912,200,4
913,250,5
914,150,3
915,100,2
916,200,4
917,150,3
918,100,2
919,100,2
920,150,3
921,100,2
922,250,5
923,50,1
924,250,5
925,150,3
926,250,5
927,200,4
928,250,5
929,200,4
930,100,2
931,50,1
932,250,5
933,100,2
934,50,1
935,100,2
936,200,4
937,200,4
938,50,1
939,150,3
940,150,3
941,50,1
942,50,1
943,250,5
944,150,3
945,150,3
946,50,1
947,250,5
948,250,5
949,100,2
950,150,3
951,250,5
952,200,4
953,200,4
954,250,5
955,250,5
956,200,4
957,50,1
958,150,3
959,100,2
960,250,5
961,50,1
962,50,1
963,250,5
964,150,3
965,150,3
966,50,1
967,200,4
968,250,5
969,200,4
970,150,3
971,100,2
972,150,3
973,200,4
974,200,4
975,200,4
976,150,3
977,200,4
978,50,1
979,100,2
980,100,2
981,50,1
982,50,1
983,100,2
984,100,2
985,100,2
986,100,2
987,50,1
988,50,1
989,50,1
990,250,5
991,250,5
992,250,5
993,100,2
994,250,5
995,200,4
996,150,3
997,150,3
998,50,1
999,200,4
1000,200,4
1001,50,1
1002,200,4
1003,50,1
1004,250,5
1005,50,1
1006,150,3
1007,100,2
1008,250,5
1009,100,2
1010,200,4
1011,100,2
1012,150,3
1013,150,3
1014,150,3
1015,250,5
1016,50,1
1017,50,1
1018,250,5
1019,250,5
1020,100,2
1021,200,4
1022,100,2
1023,100,2
1024,250,5
1025,100,2
1026,200,4
1027,200,4
1028,150,3
1029,250,5
1030,200,4
1031,50,1
1032,50,1
1033,200,4
1034,150,3
1035,150,3
1036,250,5
1037,100,2
1038,50,1
1039,50,1
1040,250,5
1041,50,1
1042,50,1
1043,150,3
1044,100,2
1045,200,4
1046,200,4
1047,100,2
1048,50,1
1049,100,2
1050,250,5
1051,200,4
1052,100,2
1053,100,2
1054,50,1
1055,200,4
1056,250,5
1057,250,5
1058,50,1
1059,150,3
1060,150,3
1061,150,3
1062,200,4
1063,100,2
1064,50,1
1065,150,3
1066,50,1
1067,50,1
1068,100,2
1069,150,3
1070,250,5
1071,100,2
1072,50,1
1073,50,1
1074,150,3
1075,150,3
1076,150,3
1077,150,3
1078,50,1
1079,100,2
1080,100,2
1081,100,2
1082,50,1
1083,50,1
1084,150,3
1085,50,1
1086,200,4
1087,100,2
1088,100,2
1089,100,2
1090,200,4
1091,100,2
1092,50,1
1093,150,3
1094,250,5
1095,200,4
1096,250,5
1097,100,2
1098,50,1
1099,250,5
1100,200,4
1101,50,1
1102,100,2
1103,200,4
1104,50,1
1105,100,2
1106,150,3
1107,150,3
1108,50,1
1109,50,1
1110,200,4
1111,200,4
1112,100,2
1113,50,1
1114,200,4
1115,150,3
1116,250,5
1117,200,4
1118,200,4
1119,50,1
1120,100,2
1121,150,3
1122,50,1
1123,150,3
1124,250,5
1125,150,3
1126,100,2
1127,100,2
1128,200,4
1129,200,4
1130,150,3
1131,150,3
1132,150,3
1133,100,2
1134,150,3
1135,250,5
1136,200,4
1137,100,2
1138,100,2
1139,50,1
1140,200,4
1141,250,5
1142,50,1
1143,100,2
1144,150,3
1145,150,3
1146,100,2
1147,50,1
1148,250,5
1149,50,1
1150,200,4
1151,250,5
1152,50,1
1153,50,1
1154,250,5
1155,150,3
1156,150,3
1157,200,4
1158,200,4
1159,50,1
1160,150,3
1161,200,4
1162,250,5
1163,200,4
1164,200,4
1165,50,1
1166,50,1
1167,100,2
1168,250,5
1169,200,4
1170,200,4
1171,50,1
1172,150,3
1173,100,2
1174,100,2
1175,50,1
1176,100,2
1177,150,3
1178,100,2
1179,100,2
1180,250,5
1181,50,1
1182,50,1
1183,250,5
1184,100,2
1185,50,1
1186,100,2
1187,250,5
1188,50,1
1189,50,1
1190,200,4
1191,50,1
1192,250,5
1193,250,5
1194,200,4
1195,50,1
1196,100,2
1197,200,4
1198,150,3
1199,100,2
1200,100,2
