trial,freq,marker
502,250,5
503,50,1
504,250,5
505,100,2
506,200,4
507,100,2
508,50,1
509,100,2
510,200,4
511,50,1
512,50,1
513,100,2
514,200,4
515,50,1
516,50,1
517,150,3
518,200,4
519,200,4
520,250,5
521,150,3
522,150,3
523,50,1
524,100,2
525,100,2
526,100,2
527,50,1
528,50,1
529,100,2
530,150,3
531,250,5
532,250,5
533,250,5
534,150,3
535,50,1
536,50,1
537,250,5
538,100,2
539,150,3
540,200,4
541,250,5
542,100,2
543,200,4
544,150,3
545,150,3
546,150,3
547,100,2
548,100,2
549,200,4
550,50,1
551,150,3
552,50,1
553,200,4
554,50,1
555,100,2
556,50,1
557,100,2
558,50,1
559,100,2
560,100,2
561,150,3
562,150,3
563,200,4
564,50,1
565,250,5
566,150,3
567,50,1
568,250,5
569,100,2
570,50,1
571,200,4
572,50,1
573,50,1
574,250,5
575,100,2
576,100,2
577,200,4
578,200,4
579,200,4
580,250,5
581,50,1
582,50,1
583,250,5
584,50,1
585,250,5
586,250,5
587,250,5
588,50,1
589,150,3
590,150,3
591,250,5
592,200,4
593,200,4
594,200,4
595,250,5
596,100,2
597,50,1
598,100,2
599,100,2
600,150,3
601,100,2
602,250,5
603,200,4
604,50,1
605,100,2
606,100,2
607,50,1
608,150,3
609,200,4
610,100,2
611,250,5
612,150,3
613,250,5
614,200,4
615,250,5
616,50,1
617,150,3
618,200,4
619,200,4
620,250,5
621,200,4
622,250,5
623,150,3
624,50,1
625,150,3
626,150,3
627,200,4
628,150,3
629,200,4
630,100,2
631,100,2
632,150,3
633,200,4
634,150,3
635,150,3
636,250,5
637,100,2
638,150,3
639,250,5
640,150,3
641,200,4
642,250,5
643,50,1
644,200,4
645,250,5
646,250,5
647,200,4
648,100,2
649,200,4
650,100,2
651,250,5
652,50,1
653,50,1
654,100,2
655,150,3
656,150,3
657,250,5
658,200,4
659,50,1
660,50,1
661,250,5
662,250,5
663,200,4
664,150,3
665,250,5
666,150,3
667,150,3
668,50,1
669,100,2
670,150,3
671,200,4
672,250,5
673,150,3
674,150,3
675,100,2
676,250,5
677,50,1
678,150,3
679,250,5
680,150,3
681,200,4
682,50,1
683,100,2
684,50,1
685,150,3
686,150,3
687,250,5
688,250,5
689,100,2
690,100,2
691,100,2
692,50,1
693,50,1
694,100,2
695,250,5
696,100,2
697,150,3
698,50,1
699,100,2
700,150,3
701,50,1
702,150,3
703,200,4
704,50,1
705,250,5
706,50,1
707,250,5
708,250,5
709,250,5
710,50,1
711,250,5
712,200,4
713,250,5
714,150,3
715,50,1
716,50,1
717,250,5
718,150,3
719,250,5
720,150,3
721,250,5
722,150,3
723,200,4
724,200,4
725,150,3
726,200,4
727,150,3
728,200,4
729,100,2
730,200,4
731,100,2
732,200,4
733,100,2
734,200,4
735,50,1
736,200,4
737,100,2
738,50,1
739,100,2
740,250,5
741,150,3
742,200,4
743,200,4
744,250,5
745,50,1
746,50,1
747,150,3
748,150,3
749,50,1
750,250,5
751,150,3
752,50,1
753,150,3
754,100,2
755,250,5
756,50,1
757,250,5
758,150,3
759,100,2
760,100,2
761,50,1
762,100,2
763,250,5
764,100,2
765,200,4
766,200,4
767,50,1
768,50,1
769,200,4
770,250,5
771,100,2
772,250,5
773,250,5
774,50,1
775,150,3
776,200,4
777,250,5
778,150,3
779,100,2
780,200,4
781,200,4
782,250,5
783,150,3
784,250,5
785,150,3
786,100,2
787,100,2
788,250,5
789,150,3
790,200,4
791,50,1
792,50,1
793,150,3
794,100,2
795,100,2
796,150,3
797,150,3
798,250,5
799,100,2
800,100,2
801,150,3
802,250,5
803,200,4
804,250,5
805,100,2
806,150,3
807,100,2
808,100,2
809,250,5
810,200,4
811,150,3
812,150,3
813,200,4
814,100,2
815,50,1
816,50,1
817,100,2
818,150,3
819,50,1
820,100,2
821,200,4
822,150,3
823,50,1
824,100,2
825,100,2
826,150,3
827,150,3
828,200,4
829,150,3
830,100,2
831,150,3
832,150,3
833,250,5
834,200,4
835,150,3
836,50,1
837,250,5
838,150,3
839,100,2
840,250,5
841,100,2
842,50,1
843,250,5
844,100,2
845,100,2
846,100,2
847,200,4
848,250,5
849,200,4
850,50,1
851,150,3
852,100,2
853,50,1
854,150,3
855,50,1
856,100,2
857,200,4
858,200,4
859,250,5
860,200,4
861,150,3
862,50,1
863,50,1
864,100,2
865,50,1
866,150,3
867,150,3
868,250,5
869,100,2
870,100,2
871,200,4
872,100,2
873,50,1
874,100,2
875,50,1
876,50,1
877,50,1
878,200,4
879,100,2
880,200,4
881,200,4
882,200,4
883,200,4
884,250,5
885,250,5
886,50,1
887,250,5
888,50,1
889,150,3
890,150,3
891,100,2
892,150,3
893,150,3
894,200,4
895,250,5
896,50,1
897,150,3
898,150,3
899,100,2
900,200,4
901,150,3
902,100,2
903,200,4
904,100,2
905,250,5
906,200,4
907,50,1
908,200,4
909,250,5
910,50,1
911,100,2
912,150,3
913,250,5
914,150,3
915,200,4
916,200,4
917,50,1
918,100,2
919,100,2
920,100,2
921,50,1
922,150,3
923,100,2
924,200,4
925,200,4
926,100,2
927,250,5
928,200,4
929,150,3
930,200,4
931,100,2
932,250,5
933,150,3
934,150,3
935,150,3
936,150,3
937,150,3
938,150,3
939,200,4
940,50,1
941,200,4
942,200,4
943,150,3
944,150,3
945,200,4
946,150,3
947,150,3
948,150,3
949,50,1
950,50,1
951,50,1
952,50,1
953,200,4
954,50,1
955,200,4
956,200,4
957,100,2
958,50,1
959,50,1
960,50,1
961,50,1
962,200,4
963,50,1
964,200,4
965,200,4
966,250,5
967,150,3
968,150,3
969,100,2
970,50,1
971,100,2
972,50,1
973,150,3
974,50,1
975,50,1
976,250,5
977,200,4
978,250,5
979,200,4
980,150,3
981,100,2
982,50,1
983,150,3
984,200,4
985,150,3
986,50,1
987,150,3
988,200,4
989,250,5
990,50,1
991,200,4
992,50,1
993,200,4
994,250,5
995,100,2
996,50,1
997,100,2
998,100,2
999,150,3
1000,150,3
1001,200,4
1002,100,2
1003,100,2
1004,50,1
1005,150,3
1006,200,4
1007,150,3
1008,100,2
1009,200,4
1010,250,5
1011,200,4
1012,200,4
1013,200,4
1014,50,1
1015,200,4
1016,50,1
1017,150,3
1018,250,5
1019,150,3
1020,250,5
1021,150,3
1022,200,4
1023,50,1
1024,250,5
1025,150,3
1026,100,2
1027,100,2
1028,100,2
1029,150,3
1030,150,3
1031,100,2
1032,150,3
1033,100,2
1034,50,1
1035,200,4
1036,100,2
1037,150,3
1038,200,4
1039,250,5
1040,200,4
1041,200,4
1042,200,4
1043,200,4
1044,100,2
1045,50,1
1046,150,3
1047,150,3
1048,200,4
1049,100,2
1050,50,1
1051,100,2
1052,50,1
1053,150,3
1054,200,4
1055,100,2
1056,250,5
1057,100,2
1058,50,1
1059,150,3
1060,250,5
1061,200,4
1062,200,4
1063,50,1
1064,200,4
1065,100,2
1066,150,3
1067,50,1
1068,250,5
1069,100,2
1070,50,1
1071,250,5
1072,150,3
1073,200,4
1074,100,2
1075,200,4
1076,200,4
1077,100,2
1078,150,3
1079,150,3
1080,200,4
1081,150,3
1082,200,4
1083,200,4
1084,100,2
1085,150,3
1086,150,3
1087,200,4
1088,250,5
1089,150,3
1090,50,1
1091,250,5
1092,200,4
1093,150,3
1094,150,3
1095,250,5
1096,50,1
1097,150,3
1098,250,5
1099,250,5
1100,250,5
1101,50,1
1102,100,2
1103,50,1
1104,150,3
1105,200,4
1106,100,2
1107,150,3
1108,250,5
1109,100,2
1110,150,3
1111,150,3
1112,150,3
1113,150,3
1114,50,1
1115,100,2
1116,250,5
1117,150,3
1118,100,2
1119,200,4
1120,200,4
1121,250,5
1122,250,5
1123,50,1
1124,200,4
1125,250,5
1126,250,5
1127,150,3
1128,200,4
1129,150,3
1130,150,3
1131,200,4
1132,150,3
1133,150,3
1134,100,2
1135,150,3
1136,250,5
1137,150,3
1138,150,3
1139,150,3
1140,100,2
1141,50,1
1142,100,2
1143,100,2
1144,50,1
1145,200,4
1146,250,5
1147,200,4
1148,50,1
1149,250,5
1150,250,5
1151,250,5
1152,250,5
1153,200,4
1154,50,1
1155,100,2
1156,50,1
1157,200,4
1158,150,3
1159,150,3
1160,150,3
1161,100,2
1162,50,1
1163,50,1
1164,50,1
1165,150,3
1166,200,4
1167,250,5
1168,50,1
1169,200,4
1170,50,1
1171,50,1
1172,50,1
1173,100,2
1174,100,2
1175,250,5
1176,100,2
1177,50,1
1178,250,5
1179,50,1
1180,100,2
1181,150,3
1182,150,3
1183,150,3
1184,50,1
1185,250,5
1186,50,1
1187,250,5
1188,150,3
1189,250,5
1190,250,5
1191,250,5
1192,150,3
1193,150,3
1194,200,4
1195,200,4
1196,100,2
1197,150,3
1198,100,2
1199,250,5
1200,50,1
