trial,freq,marker
166,180,7
167,100,3
168,100,3
169,140,5
170,220,9
171,220,9
172,260,11
173,160,6
174,240,10
175,200,8
176,200,8
177,200,8
178,260,11
179,240,10
180,80,2
181,200,8
182,140,5
183,260,11
184,160,6
185,120,4
186,200,8
187,140,5
188,40,0
189,220,9
190,220,9
191,240,10
192,220,9
193,60,1
194,40,0
195,220,9
196,160,6
197,260,11
198,60,1
199,40,0
200,160,6
201,220,9
202,240,10
203,180,7
204,200,8
205,60,1
206,100,3
207,160,6
208,200,8
209,220,9
210,100,3
211,180,7
212,80,2
213,120,4
214,100,3
215,120,4
216,40,0
217,240,10
218,140,5
219,60,1
220,100,3
221,260,11
222,80,2
223,240,10
224,260,11
225,120,4
226,100,3
227,120,4
228,80,2
229,80,2
230,80,2
231,220,9
232,200,8
233,40,0
234,200,8
235,140,5
236,100,3
237,120,4
238,240,10
239,220,9
240,100,3
241,160,6
242,140,5
243,240,10
244,140,5
245,260,11
246,140,5
247,180,7
248,220,9
249,80,2
250,260,11
251,40,0
252,180,7
253,200,8
254,100,3
255,160,6
256,40,0
257,160,6
258,140,5
259,80,2
260,160,6
261,140,5
262,240,10
263,120,4
264,180,7
265,140,5
266,160,6
267,60,1
268,260,11
269,60,1
270,80,2
271,60,1
272,240,10
273,60,1
274,140,5
275,180,7
276,100,3
277,260,11
278,100,3
279,200,8
280,80,2
281,220,9
282,180,7
283,100,3
284,260,11
285,220,9
286,100,3
287,140,5
288,120,4
289,140,5
290,220,9
291,160,6
292,140,5
293,60,1
294,40,0
295,120,4
296,100,3
297,120,4
298,200,8
299,180,7
300,180,7
301,160,6
302,80,2
303,260,11
304,40,0
305,140,5
306,260,11
307,240,10
308,140,5
309,60,1
310,120,4
311,240,10
312,200,8
313,40,0
314,80,2
315,140,5
316,60,1
317,200,8
318,160,6
319,40,0
320,160,6
321,260,11
322,220,9
323,180,7
324,140,5
325,160,6
326,40,0
327,200,8
328,80,2
329,180,7
330,140,5
331,260,11
332,140,5
333,120,4
334,200,8
335,260,11
336,60,1
337,260,11
338,100,3
339,160,6
340,240,10
341,200,8
342,260,11
343,140,5
344,220,9
345,220,9
346,120,4
347,140,5
348,260,11
349,40,0
350,240,10
351,200,8
352,40,0
353,60,1
354,200,8
355,40,0
356,260,11
357,100,3
358,40,0
359,120,4
360,260,11
361,120,4
362,80,2
363,100,3
364,240,10
365,240,10
366,60,1
367,40,0
368,160,6
369,120,4
370,240,10
371,260,11
372,240,10
373,80,2
374,60,1
375,180,7
376,220,9
377,240,10
378,160,6
379,120,4
380,260,11
381,180,7
382,60,1
383,180,7
384,240,10
385,240,10
386,200,8
387,40,0
388,160,6
389,240,10
390,240,10
391,240,10
392,140,5
393,100,3
394,240,10
395,80,2
396,160,6
397,260,11
398,40,0
399,80,2
400,220,9
401,220,9
402,160,6
403,80,2
404,180,7
405,140,5
406,60,1
407,220,9
408,80,2
409,40,0
410,140,5
411,200,8
412,60,1
413,180,7
414,220,9
415,220,9
416,80,2
417,240,10
418,40,0
419,100,3
420,240,10
421,120,4
422,60,1
423,80,2
424,240,10
425,80,2
426,200,8
427,40,0
428,220,9
429,140,5
430,80,2
431,60,1
432,80,2
433,140,5
434,180,7
435,120,4
436,200,8
437,240,10
438,160,6
439,80,2
440,260,11
441,200,8
442,220,9
443,140,5
444,140,5
445,240,10
446,120,4
447,40,0
448,80,2
449,180,7
450,160,6
451,160,6
452,220,9
453,180,7
454,240,10
455,140,5
456,60,1
457,60,1
458,40,0
459,260,11
460,260,11
461,180,7
462,200,8
463,140,5
464,120,4
465,160,6
466,140,5
467,240,10
468,240,10
469,180,7
470,220,9
471,220,9
472,180,7
473,40,0
474,260,11
475,220,9
476,200,8
477,40,0
478,160,6
479,260,11
480,260,11
481,220,9
482,260,11
483,140,5
484,100,3
485,120,4
486,100,3
487,240,10
488,260,11
489,40,0
490,100,3
491,220,9
492,40,0
493,220,9
494,160,6
495,80,2
496,140,5
497,200,8
498,240,10
499,220,9
500,200,8
501,220,9
502,220,9
503,200,8
504,40,0
505,40,0
506,140,5
507,200,8
508,80,2
509,160,6
510,40,0
511,60,1
512,140,5
513,40,0
514,140,5
515,200,8
516,260,11
517,260,11
518,180,7
519,40,0
520,40,0
521,40,0
522,140,5
523,220,9
524,100,3
525,180,7
526,80,2
527,200,8
528,60,1
529,120,4
530,240,10
531,180,7
532,60,1
533,180,7
534,120,4
535,200,8
536,240,10
537,180,7
538,120,4
539,80,2
540,180,7
541,220,9
542,100,3
543,220,9
544,140,5
545,140,5
546,140,5
547,180,7
548,200,8
549,40,0
550,180,7
551,260,11
552,80,2
553,40,0
554,140,5
555,80,2
556,80,2
557,100,3
558,80,2
559,220,9
560,240,10
561,240,10
562,60,1
563,100,3
564,100,3
565,40,0
566,240,10
567,100,3
568,180,7
569,260,11
570,140,5
571,240,10
572,240,10
573,40,0
574,160,6
575,100,3
576,40,0
577,200,8
578,260,11
579,160,6
580,200,8
581,260,11
582,140,5
583,100,3
584,140,5
585,200,8
586,120,4
587,100,3
588,80,2
589,260,11
590,120,4
591,200,8
592,40,0
593,160,6
594,240,10
595,200,8
596,260,11
597,80,2
598,120,4
599,40,0
600,60,1
601,140,5
602,240,10
603,120,4
604,120,4
605,220,9
606,120,4
607,40,0
608,60,1
609,80,2
610,100,3
611,220,9
612,160,6
613,240,10
614,220,9
615,160,6
616,140,5
617,100,3
618,120,4
619,220,9
620,140,5
621,40,0
622,220,9
623,140,5
624,200,8
625,60,1
626,120,4
627,120,4
628,40,0
629,160,6
630,80,2
631,240,10
632,120,4
633,200,8
634,80,2
635,120,4
636,160,6
637,80,2
638,80,2
639,160,6
640,260,11
641,180,7
642,100,3
643,40,0
644,100,3
645,80,2
646,160,6
647,140,5
648,220,9
649,100,3
650,140,5
651,100,3
652,160,6
653,40,0
654,180,7
655,140,5
656,260,11
657,220,9
658,140,5
659,180,7
660,60,1
661,60,1
662,120,4
663,140,5
664,100,3
665,200,8
666,120,4
667,60,1
668,160,6
669,180,7
670,180,7
671,80,2
672,80,2
673,140,5
674,260,11
675,200,8
676,200,8
677,160,6
678,80,2
679,140,5
680,120,4
681,160,6
682,180,7
683,180,7
684,160,6
685,100,3
686,140,5
687,60,1
688,180,7
689,120,4
690,120,4
691,120,4
692,180,7
693,40,0
694,240,10
695,120,4
696,160,6
697,160,6
698,120,4
699,140,5
700,220,9
701,60,1
702,140,5
703,260,11
704,160,6
705,80,2
706,40,0
707,100,3
708,220,9
709,160,6
710,260,11
711,80,2
712,80,2
713,80,2
714,220,9
715,60,1
716,40,0
717,160,6
718,60,1
719,100,3
720,40,0
721,80,2
722,40,0
723,80,2
724,160,6
725,260,11
726,200,8
727,180,7
728,180,7
729,260,11
730,40,0
731,40,0
732,160,6
733,140,5
734,140,5
735,200,8
736,160,6
737,260,11
738,40,0
739,140,5
740,100,3
741,100,3
742,120,4
743,100,3
744,260,11
745,120,4
746,200,8
747,100,3
748,240,10
749,180,7
750,140,5
751,260,11
752,160,6
753,200,8
754,200,8
755,140,5
756,140,5
757,220,9
758,40,0
759,120,4
760,120,4
761,160,6
762,60,1
763,260,11
764,80,2
765,200,8
766,60,1
767,240,10
768,220,9
769,200,8
770,200,8
771,60,1
772,220,9
773,180,7
774,240,10
775,140,5
776,220,9
777,120,4
778,220,9
779,200,8
780,260,11
781,140,5
782,80,2
783,100,3
784,40,0
785,220,9
786,120,4
787,180,7
788,220,9
789,60,1
790,200,8
791,80,2
792,220,9
793,160,6
794,200,8
795,200,8
796,140,5
797,100,3
798,40,0
799,200,8
800,260,11
801,60,1
802,160,6
803,80,2
804,240,10
805,260,11
806,240,10
807,260,11
808,180,7
809,240,10
810,80,2
811,120,4
812,220,9
813,220,9
814,220,9
815,160,6
816,160,6
817,80,2
818,80,2
819,140,5
820,80,2
821,200,8
822,80,2
823,220,9
824,140,5
825,220,9
826,260,11
827,120,4
828,80,2
829,240,10
830,140,5
831,120,4
832,100,3
833,220,9
834,200,8
835,40,0
836,260,11
837,140,5
838,120,4
839,180,7
840,220,9
841,100,3
842,60,1
843,220,9
844,220,9
845,240,10
846,260,11
847,60,1
848,40,0
849,80,2
850,120,4
851,40,0
852,220,9
853,160,6
854,260,11
855,100,3
856,100,3
857,200,8
858,120,4
859,40,0
860,200,8
861,60,1
862,240,10
863,140,5
864,120,4
865,260,11
866,140,5
867,80,2
868,220,9
869,240,10
870,160,6
871,160,6
872,120,4
873,120,4
874,80,2
875,120,4
876,60,1
877,80,2
878,140,5
879,120,4
880,60,1
881,140,5
882,260,11
883,240,10
884,120,4
885,220,9
886,180,7
887,80,2
888,200,8
889,40,0
890,120,4
891,200,8
892,100,3
893,220,9
894,240,10
895,220,9
896,40,0
897,180,7
898,240,10
899,220,9
900,180,7
901,40,0
902,80,2
903,140,5
904,220,9
905,140,5
906,200,8
907,120,4
908,120,4
909,60,1
910,180,7
911,120,4
912,200,8
913,200,8
914,220,9
915,100,3
916,40,0
917,60,1
918,120,4
919,120,4
920,220,9
921,120,4
922,80,2
923,40,0
924,120,4
925,160,6
926,80,2
927,220,9
928,100,3
929,260,11
930,80,2
931,140,5
932,260,11
933,80,2
934,220,9
935,100,3
936,120,4
937,200,8
938,60,1
939,180,7
940,260,11
941,160,6
942,160,6
943,240,10
944,140,5
945,240,10
946,160,6
947,80,2
948,220,9
949,240,10
950,40,0
951,60,1
952,60,1
953,60,1
954,260,11
955,260,11
956,60,1
957,60,1
958,220,9
959,60,1
960,260,11
961,240,10
962,120,4
963,60,1
964,220,9
965,180,7
966,160,6
967,40,0
968,60,1
969,100,3
970,220,9
971,100,3
972,40,0
973,40,0
974,100,3
975,240,10
976,140,5
977,220,9
978,40,0
979,260,11
980,240,10
981,120,4
982,220,9
983,40,0
984,160,6
985,180,7
986,40,0
987,80,2
988,240,10
989,100,3
990,120,4
991,120,4
992,160,6
993,220,9
994,260,11
995,240,10
996,40,0
997,260,11
998,140,5
999,180,7
1000,60,1
1001,200,8
1002,260,11
1003,40,0
1004,240,10
1005,60,1
1006,40,0
1007,200,8
1008,200,8
1009,260,11
1010,220,9
1011,100,3
1012,220,9
1013,220,9
1014,80,2
1015,180,7
1016,220,9
1017,120,4
1018,240,10
1019,120,4
1020,180,7
1021,40,0
1022,220,9
1023,160,6
1024,60,1
1025,60,1
1026,100,3
1027,80,2
1028,220,9
1029,220,9
1030,60,1
1031,60,1
1032,80,2
1033,200,8
1034,60,1
1035,240,10
1036,260,11
1037,120,4
1038,220,9
1039,40,0
1040,160,6
1041,160,6
1042,240,10
1043,160,6
1044,140,5
1045,60,1
1046,180,7
1047,60,1
1048,40,0
1049,80,2
1050,220,9
1051,140,5
1052,260,11
1053,140,5
1054,200,8
1055,220,9
1056,140,5
1057,200,8
1058,40,0
1059,220,9
1060,120,4
1061,80,2
1062,260,11
1063,180,7
1064,220,9
1065,80,2
1066,200,8
1067,140,5
1068,80,2
1069,220,9
1070,240,10
1071,100,3
1072,120,4
1073,80,2
1074,200,8
1075,100,3
1076,240,10
1077,120,4
1078,100,3
1079,260,11
1080,60,1
1081,100,3
1082,180,7
1083,200,8
1084,160,6
1085,220,9
1086,160,6
1087,240,10
1088,60,1
1089,80,2
1090,160,6
1091,40,0
1092,140,5
1093,220,9
1094,80,2
1095,240,10
1096,100,3
1097,100,3
1098,80,2
1099,160,6
1100,60,1
1101,100,3
1102,180,7
1103,80,2
1104,260,11
1105,220,9
1106,260,11
1107,80,2
1108,140,5
1109,240,10
1110,200,8
1111,40,0
1112,100,3
1113,40,0
1114,40,0
1115,140,5
1116,220,9
1117,240,10
1118,220,9
1119,60,1
1120,240,10
1121,260,11
1122,60,1
1123,220,9
1124,140,5
1125,100,3
1126,40,0
1127,220,9
1128,240,10
1129,160,6
1130,220,9
1131,140,5
1132,80,2
1133,260,11
1134,200,8
1135,180,7
1136,240,10
1137,180,7
1138,80,2
1139,180,7
1140,100,3
1141,240,10
1142,140,5
1143,180,7
1144,140,5
1145,80,2
1146,240,10
1147,260,11
1148,80,2
1149,260,11
1150,160,6
1151,160,6
1152,200,8
1153,80,2
1154,220,9
1155,80,2
1156,140,5
1157,100,3
1158,260,11
1159,180,7
1160,240,10
1161,180,7
1162,260,11
1163,220,9
1164,60,1
1165,160,6
1166,260,11
1167,260,11
1168,240,10
1169,80,2
1170,220,9
1171,60,1
1172,240,10
1173,140,5
1174,260,11
1175,80,2
1176,140,5
1177,100,3
1178,180,7
1179,220,9
1180,80,2
1181,240,10
1182,60,1
1183,200,8
1184,180,7
1185,260,11
1186,80,2
1187,80,2
1188,80,2
1189,220,9
1190,160,6
1191,220,9
1192,240,10
1193,120,4
1194,240,10
1195,140,5
1196,120,4
1197,180,7
1198,160,6
1199,240,10
1200,200,8
1201,220,9
1202,200,8
1203,220,9
1204,40,0
1205,160,6
1206,160,6
1207,140,5
1208,160,6
1209,40,0
1210,200,8
1211,100,3
1212,140,5
1213,200,8
1214,60,1
1215,80,2
1216,240,10
1217,180,7
1218,260,11
1219,60,1
1220,100,3
1221,240,10
1222,80,2
1223,140,5
1224,120,4
1225,260,11
1226,180,7
1227,200,8
1228,140,5
1229,260,11
1230,80,2
1231,220,9
1232,220,9
1233,60,1
1234,220,9
1235,200,8
1236,200,8
1237,40,0
1238,200,8
1239,240,10
1240,100,3
1241,60,1
1242,120,4
1243,140,5
1244,60,1
1245,40,0
1246,160,6
1247,160,6
1248,220,9
1249,220,9
1250,160,6
1251,220,9
1252,260,11
1253,100,3
1254,100,3
1255,40,0
1256,100,3
1257,200,8
1258,260,11
1259,60,1
1260,40,0
1261,140,5
1262,80,2
1263,60,1
1264,260,11
1265,200,8
1266,160,6
1267,80,2
1268,40,0
1269,200,8
1270,120,4
1271,220,9
1272,140,5
1273,220,9
1274,80,2
1275,100,3
1276,140,5
1277,60,1
1278,40,0
1279,200,8
1280,80,2
1281,160,6
1282,40,0
1283,100,3
1284,140,5
1285,100,3
1286,40,0
1287,160,6
1288,160,6
1289,40,0
1290,260,11
1291,100,3
1292,260,11
1293,160,6
1294,200,8
1295,160,6
1296,240,10
1297,200,8
1298,260,11
1299,240,10
1300,180,7
1301,120,4
1302,220,9
1303,180,7
1304,180,7
1305,40,0
1306,240,10
1307,240,10
1308,100,3
1309,220,9
1310,40,0
1311,260,11
1312,180,7
1313,140,5
1314,40,0
1315,200,8
1316,140,5
1317,60,1
1318,40,0
1319,200,8
1320,180,7
1321,160,6
1322,80,2
1323,240,10
1324,220,9
1325,260,11
1326,80,2
1327,80,2
1328,220,9
1329,40,0
1330,100,3
1331,200,8
1332,220,9
1333,200,8
1334,80,2
1335,80,2
1336,220,9
1337,180,7
1338,240,10
1339,120,4
1340,100,3
1341,80,2
1342,40,0
1343,120,4
1344,160,6
1345,220,9
1346,260,11
1347,140,5
1348,200,8
1349,120,4
1350,220,9
1351,40,0
1352,80,2
1353,100,3
1354,180,7
1355,240,10
1356,80,2
1357,60,1
1358,60,1
1359,240,10
1360,240,10
1361,60,1
1362,140,5
1363,40,0
1364,240,10
1365,40,0
1366,160,6
1367,100,3
1368,60,1
1369,240,10
1370,40,0
1371,260,11
1372,220,9
1373,260,11
1374,80,2
1375,120,4
1376,240,10
1377,160,6
1378,100,3
1379,40,0
1380,80,2
1381,40,0
1382,220,9
1383,80,2
1384,160,6
1385,100,3
1386,180,7
1387,60,1
1388,60,1
1389,180,7
1390,160,6
1391,160,6
1392,160,6
1393,180,7
1394,260,11
1395,120,4
1396,180,7
1397,80,2
1398,80,2
1399,220,9
1400,200,8
1401,60,1
1402,220,9
1403,140,5
1404,140,5
1405,80,2
1406,140,5
1407,80,2
1408,180,7
1409,200,8
1410,80,2
1411,200,8
1412,140,5
1413,260,11
1414,100,3
1415,80,2
1416,240,10
1417,180,7
1418,80,2
1419,200,8
1420,60,1
1421,60,1
1422,80,2
1423,80,2
1424,40,0
1425,260,11
1426,60,1
1427,200,8
1428,240,10
1429,200,8
1430,80,2
1431,260,11
1432,100,3
1433,60,1
1434,160,6
1435,240,10
1436,140,5
1437,100,3
1438,160,6
1439,80,2
1440,180,7
1441,200,8
1442,40,0
1443,240,10
1444,260,11
1445,120,4
1446,100,3
1447,220,9
1448,160,6
1449,100,3
1450,100,3
1451,120,4
1452,40,0
1453,260,11
1454,140,5
1455,40,0
1456,160,6
1457,60,1
1458,240,10
1459,80,2
1460,240,10
1461,240,10
1462,200,8
1463,160,6
1464,60,1
1465,80,2
1466,80,2
1467,260,11
1468,100,3
1469,60,1
1470,200,8
1471,100,3
1472,160,6
1473,60,1
1474,260,11
1475,40,0
1476,180,7
1477,220,9
1478,200,8
1479,160,6
1480,160,6
1481,160,6
1482,140,5
1483,220,9
1484,240,10
1485,100,3
1486,220,9
1487,180,7
1488,160,6
1489,200,8
1490,80,2
1491,160,6
1492,140,5
1493,200,8
1494,140,5
1495,100,3
1496,40,0
1497,140,5
1498,180,7
1499,60,1
1500,240,10
1501,180,7
1502,240,10
1503,200,8
1504,260,11
1505,100,3
1506,80,2
1507,240,10
1508,80,2
1509,140,5
1510,120,4
1511,220,9
1512,140,5
1513,60,1
1514,260,11
1515,100,3
1516,60,1
1517,100,3
1518,180,7
1519,140,5
1520,260,11
1521,80,2
1522,120,4
1523,100,3
1524,40,0
1525,140,5
1526,160,6
1527,240,10
1528,140,5
1529,80,2
1530,160,6
1531,220,9
1532,100,3
1533,60,1
1534,120,4
1535,200,8
1536,80,2
1537,180,7
1538,40,0
1539,220,9
1540,80,2
1541,60,1
1542,260,11
1543,40,0
1544,180,7
1545,60,1
1546,80,2
1547,220,9
1548,240,10
1549,240,10
1550,120,4
1551,180,7
1552,180,7
1553,40,0
1554,200,8
1555,80,2
1556,40,0
1557,260,11
1558,180,7
1559,240,10
1560,60,1
1561,100,3
1562,160,6
1563,240,10
1564,120,4
1565,160,6
1566,100,3
1567,140,5
1568,240,10
1569,260,11
1570,100,3
1571,140,5
1572,240,10
1573,220,9
1574,60,1
1575,240,10
1576,80,2
1577,180,7
1578,120,4
1579,40,0
1580,220,9
1581,160,6
1582,240,10
1583,120,4
1584,80,2
1585,240,10
1586,160,6
1587,200,8
1588,120,4
1589,160,6
1590,40,0
1591,40,0
1592,100,3
1593,140,5
1594,220,9
1595,180,7
1596,80,2
1597,100,3
1598,60,1
1599,260,11
1600,140,5
1601,60,1
1602,140,5
1603,60,1
1604,200,8
1605,240,10
1606,140,5
1607,40,0
1608,80,2
1609,180,7
1610,60,1
1611,60,1
1612,220,9
1613,60,1
1614,120,4
1615,100,3
1616,200,8
1617,220,9
1618,40,0
1619,260,11
1620,100,3
1621,200,8
1622,240,10
1623,180,7
1624,220,9
1625,120,4
1626,180,7
1627,140,5
1628,120,4
1629,120,4
1630,60,1
1631,80,2
1632,60,1
1633,100,3
1634,240,10
1635,60,1
1636,80,2
1637,40,0
1638,240,10
1639,60,1
1640,240,10
1641,240,10
1642,240,10
1643,120,4
1644,200,8
1645,180,7
1646,80,2
1647,40,0
1648,260,11
1649,260,11
1650,120,4
1651,100,3
1652,200,8
1653,160,6
1654,220,9
1655,80,2
1656,180,7
1657,40,0
1658,220,9
1659,220,9
1660,260,11
1661,160,6
1662,180,7
1663,260,11
1664,240,10
1665,100,3
1666,120,4
1667,100,3
1668,260,11
1669,140,5
1670,80,2
1671,220,9
1672,60,1
1673,220,9
1674,80,2
1675,200,8
1676,200,8
1677,260,11
1678,200,8
1679,80,2
1680,260,11
1681,220,9
1682,160,6
1683,120,4
1684,120,4
1685,80,2
1686,240,10
1687,260,11
1688,140,5
1689,60,1
1690,140,5
1691,180,7
1692,260,11
1693,260,11
1694,140,5
1695,220,9
1696,60,1
1697,180,7
1698,140,5
1699,180,7
1700,120,4
1701,40,0
1702,120,4
1703,260,11
1704,120,4
1705,160,6
1706,120,4
1707,140,5
1708,140,5
1709,40,0
1710,60,1
1711,120,4
1712,260,11
1713,220,9
1714,120,4
1715,240,10
1716,120,4
1717,80,2
1718,120,4
1719,240,10
1720,140,5
1721,200,8
1722,200,8
1723,260,11
1724,140,5
1725,80,2
1726,120,4
1727,160,6
1728,160,6
1729,160,6
1730,80,2
1731,220,9
1732,140,5
1733,260,11
1734,60,1
1735,40,0
1736,60,1
1737,60,1
1738,260,11
1739,80,2
1740,200,8
1741,220,9
1742,180,7
1743,260,11
1744,180,7
1745,180,7
1746,180,7
1747,120,4
1748,220,9
1749,120,4
1750,220,9
1751,120,4
1752,140,5
1753,180,7
1754,100,3
1755,60,1
1756,80,2
1757,180,7
1758,240,10
1759,140,5
1760,100,3
1761,200,8
1762,180,7
1763,40,0
1764,260,11
1765,240,10
1766,200,8
1767,240,10
1768,80,2
1769,40,0
1770,160,6
1771,260,11
1772,100,3
1773,100,3
1774,260,11
1775,120,4
1776,60,1
1777,220,9
1778,260,11
1779,160,6
1780,40,0
1781,60,1
1782,80,2
1783,100,3
1784,100,3
1785,100,3
1786,120,4
1787,80,2
1788,200,8
1789,220,9
1790,60,1
1791,260,11
1792,180,7
1793,120,4
1794,80,2
1795,240,10
1796,180,7
1797,60,1
1798,140,5
1799,100,3
1800,220,9
1801,120,4
1802,80,2
1803,260,11
1804,160,6
1805,80,2
1806,240,10
1807,100,3
1808,80,2
1809,160,6
1810,220,9
1811,220,9
1812,80,2
1813,180,7
1814,140,5
1815,140,5
1816,260,11
1817,240,10
1818,100,3
1819,200,8
1820,100,3
1821,140,5
1822,220,9
1823,80,2
1824,200,8
1825,140,5
1826,220,9
1827,60,1
1828,120,4
1829,160,6
1830,80,2
1831,240,10
1832,180,7
1833,140,5
1834,40,0
1835,240,10
1836,140,5
1837,180,7
1838,180,7
1839,260,11
1840,240,10
1841,240,10
1842,80,2
1843,100,3
1844,60,1
1845,40,0
1846,80,2
1847,180,7
1848,180,7
1849,180,7
1850,240,10
1851,40,0
1852,200,8
1853,160,6
1854,260,11
1855,160,6
1856,240,10
1857,200,8
1858,80,2
1859,100,3
1860,260,11
1861,160,6
1862,160,6
1863,100,3
1864,220,9
1865,40,0
1866,120,4
1867,60,1
1868,160,6
1869,180,7
1870,160,6
1871,240,10
1872,140,5
1873,140,5
1874,200,8
1875,60,1
1876,40,0
1877,220,9
1878,60,1
1879,100,3
1880,60,1
1881,200,8
1882,240,10
1883,160,6
1884,160,6
1885,60,1
1886,200,8
1887,220,9
1888,160,6
1889,180,7
1890,60,1
1891,240,10
1892,60,1
1893,40,0
1894,120,4
1895,180,7
1896,260,11
1897,60,1
1898,240,10
1899,140,5
1900,120,4
1901,160,6
1902,240,10
1903,120,4
1904,100,3
1905,80,2
1906,180,7
1907,100,3
1908,140,5
1909,80,2
1910,240,10
1911,80,2
1912,220,9
1913,120,4
1914,200,8
1915,60,1
1916,40,0
1917,80,2
1918,180,7
1919,220,9
1920,140,5
1921,100,3
1922,220,9
1923,240,10
1924,120,4
1925,180,7
1926,140,5
1927,60,1
1928,160,6
1929,240,10
1930,120,4
1931,100,3
1932,260,11
1933,160,6
1934,160,6
1935,200,8
1936,220,9
1937,200,8
1938,220,9
1939,200,8
1940,40,0
1941,60,1
1942,120,4
1943,180,7
1944,100,3
1945,100,3
1946,260,11
1947,160,6
1948,120,4
1949,100,3
1950,160,6
1951,40,0
1952,160,6
1953,260,11
1954,200,8
1955,220,9
1956,160,6
1957,80,2
1958,200,8
1959,180,7
1960,160,6
1961,200,8
1962,220,9
1963,100,3
1964,200,8
1965,100,3
1966,260,11
1967,180,7
1968,80,2
1969,160,6
1970,80,2
1971,220,9
1972,220,9
1973,100,3
1974,180,7
1975,240,10
1976,240,10
1977,80,2
1978,260,11
1979,220,9
1980,160,6
1981,220,9
1982,80,2
1983,60,1
1984,240,10
1985,100,3
1986,120,4
1987,200,8
1988,120,4
1989,240,10
1990,220,9
1991,260,11
1992,120,4
1993,260,11
1994,220,9
1995,220,9
1996,60,1
1997,140,5
1998,240,10
1999,100,3
2000,260,11
