trial,freq,marker
679,260,11
680,60,1
681,120,4
682,160,6
683,160,6
684,160,6
685,80,2
686,220,9
687,220,9
688,60,1
689,220,9
690,180,7
691,180,7
692,100,3
693,260,11
694,120,4
695,100,3
696,80,2
697,100,3
698,60,1
699,240,10
700,220,9
701,100,3
702,240,10
703,200,8
704,260,11
705,140,5
706,260,11
707,260,11
708,60,1
709,180,7
710,80,2
711,180,7
712,120,4
713,120,4
714,160,6
715,120,4
716,200,8
717,40,0
718,160,6
719,60,1
720,220,9
721,60,1
722,100,3
723,260,11
724,240,10
725,80,2
726,220,9
727,80,2
728,80,2
729,260,11
730,60,1
731,220,9
732,60,1
733,100,3
734,160,6
735,60,1
736,60,1
737,180,7
738,40,0
739,180,7
740,80,2
741,220,9
742,240,10
743,100,3
744,140,5
745,160,6
746,160,6
747,80,2
748,180,7
749,220,9
750,140,5
751,100,3
752,260,11
753,60,1
754,60,1
755,140,5
756,140,5
757,140,5
758,160,6
759,100,3
760,40,0
761,120,4
762,140,5
763,40,0
764,220,9
765,260,11
766,260,11
767,40,0
768,240,10
769,100,3
770,60,1
771,40,0
772,200,8
773,240,10
774,40,0
775,100,3
776,60,1
777,80,2
778,220,9
779,60,1
780,220,9
781,220,9
782,220,9
783,60,1
784,40,0
785,140,5
786,80,2
787,240,10
788,100,3
789,80,2
790,60,1
791,200,8
792,160,6
793,140,5
794,120,4
795,120,4
796,120,4
797,260,11
798,40,0
799,140,5
800,220,9
801,60,1
802,60,1
803,240,10
804,140,5
805,140,5
806,200,8
807,60,1
808,160,6
809,180,7
810,100,3
811,40,0
812,140,5
813,100,3
814,240,10
815,200,8
816,60,1
817,60,1
818,220,9
819,240,10
820,120,4
821,80,2
822,160,6
823,140,5
824,40,0
825,260,11
826,140,5
827,200,8
828,100,3
829,40,0
830,60,1
831,180,7
832,100,3
833,40,0
834,180,7
835,200,8
836,220,9
837,40,0
838,220,9
839,140,5
840,200,8
841,160,6
842,40,0
843,120,4
844,160,6
845,160,6
846,40,0
847,220,9
848,200,8
849,240,10
850,140,5
851,240,10
852,180,7
853,160,6
854,180,7
855,80,2
856,40,0
857,160,6
858,240,10
859,80,2
860,240,10
861,160,6
862,220,9
863,160,6
864,60,1
865,100,3
866,60,1
867,160,6
868,120,4
869,260,11
870,240,10
871,80,2
872,40,0
873,100,3
874,200,8
875,80,2
876,100,3
877,140,5
878,120,4
879,220,9
880,240,10
881,60,1
882,140,5
883,240,10
884,200,8
885,80,2
886,140,5
887,260,11
888,60,1
889,40,0
890,220,9
891,40,0
892,240,10
893,80,2
894,200,8
895,80,2
896,260,11
897,80,2
898,140,5
899,80,2
900,240,10
901,220,9
902,120,4
903,100,3
904,140,5
905,120,4
906,240,10
907,140,5
908,80,2
909,260,11
910,260,11
911,220,9
912,260,11
913,140,5
914,260,11
915,220,9
916,160,6
917,120,4
918,260,11
919,80,2
920,200,8
921,220,9
922,220,9
923,100,3
924,200,8
925,120,4
926,140,5
927,260,11
928,100,3
929,100,3
930,180,7
931,120,4
932,200,8
933,40,0
934,140,5
935,180,7
936,220,9
937,120,4
938,120,4
939,160,6
940,160,6
941,60,1
942,260,11
943,140,5
944,180,7
945,200,8
946,40,0
947,240,10
948,60,1
949,240,10
950,100,3
951,240,10
952,160,6
953,180,7
954,40,0
955,260,11
956,180,7
957,100,3
958,200,8
959,260,11
960,160,6
961,260,11
962,60,1
963,260,11
964,260,11
965,200,8
966,260,11
967,240,10
968,40,0
969,40,0
970,140,5
971,200,8
972,80,2
973,160,6
974,180,7
975,180,7
976,180,7
977,240,10
978,140,5
979,260,11
980,240,10
981,180,7
982,200,8
983,160,6
984,200,8
985,260,11
986,260,11
987,60,1
988,200,8
989,200,8
990,240,10
991,180,7
992,220,9
993,200,8
994,240,10
995,100,3
996,100,3
997,240,10
998,60,1
999,160,6
1000,260,11
1001,140,5
1002,200,8
1003,240,10
1004,100,3
1005,60,1
1006,80,2
1007,240,10
1008,100,3
1009,80,2
1010,160,6
1011,180,7
1012,140,5
1013,60,1
1014,60,1
1015,120,4
1016,200,8
1017,180,7
1018,60,1
1019,120,4
1020,240,10
1021,180,7
1022,100,3
1023,220,9
1024,120,4
1025,220,9
1026,140,5
1027,220,9
1028,260,11
1029,120,4
1030,200,8
1031,160,6
1032,260,11
1033,160,6
1034,160,6
1035,100,3
1036,80,2
1037,140,5
1038,180,7
1039,220,9
1040,80,2
1041,160,6
1042,260,11
1043,180,7
1044,260,11
1045,180,7
1046,100,3
1047,220,9
1048,60,1
1049,120,4
1050,80,2
1051,80,2
1052,40,0
1053,40,0
1054,220,9
1055,200,8
1056,60,1
1057,260,11
1058,120,4
1059,180,7
1060,80,2
1061,260,11
1062,220,9
1063,260,11
1064,200,8
1065,100,3
1066,140,5
1067,60,1
1068,60,1
1069,160,6
1070,240,10
1071,140,5
1072,240,10
1073,260,11
1074,140,5
1075,240,10
1076,40,0
1077,100,3
1078,200,8
1079,240,10
1080,180,7
1081,240,10
1082,180,7
1083,220,9
1084,160,6
1085,140,5
1086,220,9
1087,60,1
1088,120,4
1089,120,4
1090,200,8
1091,60,1
1092,260,11
1093,80,2
1094,40,0
1095,160,6
1096,40,0
1097,100,3
1098,180,7
1099,220,9
1100,240,10
1101,140,5
1102,180,7
1103,200,8
1104,240,10
1105,260,11
1106,80,2
1107,100,3
1108,180,7
1109,60,1
1110,160,6
1111,160,6
1112,240,10
1113,160,6
1114,60,1
1115,60,1
1116,240,10
1117,60,1
1118,260,11
1119,140,5
1120,220,9
1121,40,0
1122,200,8
1123,140,5
1124,80,2
1125,160,6
1126,240,10
1127,40,0
1128,60,1
1129,180,7
1130,260,11
1131,60,1
1132,240,10
1133,260,11
1134,240,10
1135,160,6
1136,100,3
1137,200,8
1138,220,9
1139,200,8
1140,60,1
1141,40,0
1142,120,4
1143,120,4
1144,180,7
1145,100,3
1146,160,6
1147,40,0
1148,40,0
1149,260,11
1150,260,11
1151,140,5
1152,200,8
1153,200,8
1154,100,3
1155,40,0
1156,180,7
1157,120,4
1158,40,0
1159,260,11
1160,220,9
1161,140,5
1162,220,9
1163,120,4
1164,160,6
1165,140,5
1166,80,2
1167,80,2
1168,180,7
1169,240,10
1170,140,5
1171,180,7
1172,80,2
1173,220,9
1174,80,2
1175,140,5
1176,240,10
1177,200,8
1178,100,3
1179,260,11
1180,40,0
1181,40,0
1182,240,10
1183,200,8
1184,60,1
1185,160,6
1186,40,0
1187,260,11
1188,220,9
1189,120,4
1190,220,9
1191,140,5
1192,140,5
1193,120,4
1194,180,7
1195,220,9
1196,100,3
1197,100,3
1198,40,0
1199,100,3
1200,180,7
1201,80,2
1202,160,6
1203,220,9
1204,240,10
1205,180,7
1206,120,4
1207,80,2
1208,140,5
1209,180,7
1210,140,5
1211,220,9
1212,240,10
1213,40,0
1214,40,0
1215,60,1
1216,140,5
1217,60,1
1218,180,7
1219,160,6
1220,40,0
1221,220,9
1222,40,0
1223,220,9
1224,80,2
1225,100,3
1226,240,10
1227,140,5
1228,140,5
1229,240,10
1230,160,6
1231,260,11
1232,100,3
1233,260,11
1234,100,3
1235,120,4
1236,260,11
1237,60,1
1238,80,2
1239,80,2
1240,120,4
1241,180,7
1242,200,8
1243,160,6
1244,140,5
1245,220,9
1246,220,9
1247,200,8
1248,100,3
1249,40,0
1250,120,4
1251,100,3
1252,80,2
1253,60,1
1254,60,1
1255,80,2
1256,100,3
1257,180,7
1258,140,5
1259,240,10
1260,80,2
1261,80,2
1262,160,6
1263,60,1
1264,160,6
1265,260,11
1266,160,6
1267,260,11
1268,180,7
1269,60,1
1270,160,6
1271,80,2
1272,60,1
1273,200,8
1274,220,9
1275,100,3
1276,160,6
1277,140,5
1278,200,8
1279,140,5
1280,240,10
1281,80,2
1282,140,5
1283,200,8
1284,160,6
1285,160,6
1286,260,11
1287,200,8
1288,140,5
1289,100,3
1290,40,0
1291,220,9
1292,220,9
1293,120,4
1294,240,10
1295,60,1
1296,180,7
1297,200,8
1298,260,11
1299,220,9
1300,140,5
1301,200,8
1302,140,5
1303,200,8
1304,40,0
1305,260,11
1306,40,0
1307,120,4
1308,100,3
1309,140,5
1310,80,2
1311,160,6
1312,220,9
1313,260,11
1314,200,8
1315,80,2
1316,100,3
1317,60,1
1318,220,9
1319,220,9
1320,140,5
1321,100,3
1322,140,5
1323,100,3
1324,60,1
1325,80,2
1326,160,6
1327,260,11
1328,120,4
1329,160,6
1330,80,2
1331,180,7
1332,200,8
1333,220,9
1334,160,6
1335,160,6
1336,60,1
1337,140,5
1338,240,10
1339,220,9
1340,40,0
1341,260,11
1342,80,2
1343,220,9
1344,80,2
1345,160,6
1346,220,9
1347,100,3
1348,160,6
1349,260,11
1350,200,8
1351,100,3
1352,180,7
1353,40,0
1354,180,7
1355,160,6
1356,80,2
1357,140,5
1358,240,10
1359,40,0
1360,80,2
1361,140,5
1362,160,6
1363,100,3
1364,220,9
1365,240,10
1366,80,2
1367,80,2
1368,60,1
1369,120,4
1370,260,11
1371,60,1
1372,160,6
1373,220,9
1374,140,5
1375,200,8
1376,120,4
1377,140,5
1378,40,0
1379,200,8
1380,260,11
1381,140,5
1382,80,2
1383,220,9
1384,60,1
1385,140,5
1386,160,6
1387,260,11
1388,120,4
1389,160,6
1390,120,4
1391,260,11
1392,180,7
1393,160,6
1394,200,8
1395,160,6
1396,240,10
1397,160,6
1398,80,2
1399,140,5
1400,120,4
1401,40,0
1402,260,11
1403,160,6
1404,200,8
1405,60,1
1406,220,9
1407,260,11
1408,240,10
1409,260,11
1410,80,2
1411,160,6
1412,80,2
1413,260,11
1414,140,5
1415,180,7
1416,100,3
1417,120,4
1418,200,8
1419,160,6
1420,140,5
1421,80,2
1422,160,6
1423,220,9
1424,140,5
1425,260,11
1426,160,6
1427,40,0
1428,160,6
1429,240,10
1430,140,5
1431,60,1
1432,100,3
1433,100,3
1434,160,6
1435,240,10
1436,140,5
1437,160,6
1438,180,7
1439,240,10
1440,40,0
1441,140,5
1442,80,2
1443,60,1
1444,160,6
1445,220,9
1446,100,3
1447,120,4
1448,80,2
1449,260,11
1450,180,7
1451,240,10
1452,80,2
1453,100,3
1454,160,6
1455,200,8
1456,240,10
1457,240,10
1458,180,7
1459,240,10
1460,240,10
1461,180,7
1462,40,0
1463,40,0
1464,120,4
1465,160,6
1466,260,11
1467,140,5
1468,260,11
1469,100,3
1470,120,4
1471,80,2
1472,200,8
1473,240,10
1474,60,1
1475,60,1
1476,100,3
1477,80,2
1478,200,8
1479,200,8
1480,160,6
1481,120,4
1482,60,1
1483,80,2
1484,40,0
1485,40,0
1486,140,5
1487,40,0
1488,40,0
1489,40,0
1490,200,8
1491,120,4
1492,120,4
1493,100,3
1494,40,0
1495,80,2
1496,220,9
1497,100,3
1498,260,11
1499,180,7
1500,260,11
1501,180,7
1502,60,1
1503,180,7
1504,100,3
1505,160,6
1506,40,0
1507,260,11
1508,180,7
1509,260,11
1510,160,6
1511,160,6
1512,120,4
1513,80,2
1514,100,3
1515,100,3
1516,140,5
1517,180,7
1518,260,11
1519,80,2
1520,40,0
1521,100,3
1522,140,5
1523,220,9
1524,160,6
1525,60,1
1526,160,6
1527,240,10
1528,120,4
1529,60,1
1530,240,10
1531,100,3
1532,60,1
1533,140,5
1534,180,7
1535,80,2
1536,220,9
1537,40,0
1538,80,2
1539,240,10
1540,160,6
1541,140,5
1542,260,11
1543,260,11
1544,40,0
1545,80,2
1546,100,3
1547,240,10
1548,80,2
1549,120,4
1550,260,11
1551,180,7
1552,260,11
1553,200,8
1554,160,6
1555,260,11
1556,160,6
1557,140,5
1558,140,5
1559,160,6
1560,260,11
1561,160,6
1562,80,2
1563,40,0
1564,80,2
1565,40,0
1566,260,11
1567,120,4
1568,220,9
1569,180,7
1570,100,3
1571,100,3
1572,200,8
1573,140,5
1574,220,9
1575,40,0
1576,180,7
1577,100,3
1578,120,4
1579,100,3
1580,240,10
1581,60,1
1582,220,9
1583,220,9
1584,100,3
1585,220,9
1586,100,3
1587,160,6
1588,120,4
1589,80,2
1590,100,3
1591,120,4
1592,260,11
1593,240,10
1594,120,4
1595,140,5
1596,80,2
1597,120,4
1598,60,1
1599,180,7
1600,260,11
1601,260,11
1602,120,4
1603,120,4
1604,260,11
1605,140,5
1606,260,11
1607,180,7
1608,100,3
1609,40,0
1610,240,10
1611,80,2
1612,100,3
1613,160,6
1614,220,9
1615,220,9
1616,80,2
1617,200,8
1618,240,10
1619,120,4
1620,160,6
1621,40,0
1622,140,5
1623,260,11
1624,200,8
1625,180,7
1626,140,5
1627,220,9
1628,120,4
1629,120,4
1630,180,7
1631,160,6
1632,260,11
1633,80,2
1634,200,8
1635,160,6
1636,180,7
1637,260,11
1638,200,8
1639,120,4
1640,100,3
1641,40,0
1642,100,3
1643,140,5
1644,40,0
1645,160,6
1646,240,10
1647,100,3
1648,160,6
1649,160,6
1650,140,5
1651,40,0
1652,140,5
1653,260,11
1654,100,3
1655,80,2
1656,140,5
1657,120,4
1658,260,11
1659,180,7
1660,100,3
1661,80,2
1662,200,8
1663,240,10
1664,40,0
1665,140,5
1666,40,0
1667,120,4
1668,220,9
1669,220,9
1670,80,2
1671,260,11
1672,160,6
1673,200,8
1674,140,5
1675,140,5
1676,240,10
1677,240,10
1678,80,2
1679,240,10
1680,60,1
1681,200,8
1682,60,1
1683,60,1
1684,140,5
1685,140,5
1686,180,7
1687,240,10
1688,40,0
1689,220,9
1690,60,1
1691,240,10
1692,40,0
1693,120,4
1694,240,10
1695,200,8
1696,60,1
1697,180,7
1698,220,9
1699,100,3
1700,140,5
1701,200,8
1702,240,10
1703,100,3
1704,140,5
1705,180,7
1706,180,7
1707,60,1
1708,80,2
1709,200,8
1710,260,11
1711,220,9
1712,100,3
1713,40,0
1714,100,3
1715,100,3
1716,160,6
1717,100,3
1718,60,1
1719,100,3
1720,60,1
1721,120,4
1722,140,5
1723,200,8
1724,240,10
1725,160,6
1726,140,5
1727,260,11
1728,220,9
1729,140,5
1730,180,7
1731,260,11
1732,220,9
1733,140,5
1734,120,4
1735,100,3
1736,220,9
1737,240,10
1738,160,6
1739,220,9
1740,260,11
1741,240,10
1742,140,5
1743,40,0
1744,240,10
1745,140,5
1746,160,6
1747,80,2
1748,140,5
1749,120,4
1750,40,0
1751,60,1
1752,240,10
1753,60,1
1754,40,0
1755,120,4
1756,220,9
1757,220,9
1758,120,4
1759,180,7
1760,240,10
1761,140,5
1762,80,2
1763,260,11
1764,60,1
1765,40,0
1766,220,9
1767,40,0
1768,100,3
1769,240,10
1770,220,9
1771,60,1
1772,220,9
1773,220,9
1774,200,8
1775,100,3
1776,180,7
1777,260,11
1778,260,11
1779,40,0
1780,120,4
1781,80,2
1782,200,8
1783,260,11
1784,140,5
1785,200,8
1786,200,8
1787,240,10
1788,120,4
1789,100,3
1790,260,11
1791,80,2
1792,160,6
1793,100,3
1794,220,9
1795,160,6
1796,220,9
1797,140,5
1798,200,8
1799,240,10
1800,180,7
1801,200,8
1802,40,0
1803,140,5
1804,140,5
1805,80,2
1806,100,3
1807,160,6
1808,220,9
1809,260,11
1810,200,8
1811,140,5
1812,200,8
1813,220,9
1814,220,9
1815,220,9
1816,120,4
1817,200,8
1818,120,4
1819,80,2
1820,240,10
1821,200,8
1822,60,1
1823,120,4
1824,40,0
1825,200,8
1826,240,10
1827,220,9
1828,140,5
1829,160,6
1830,220,9
1831,60,1
1832,200,8
1833,160,6
1834,180,7
1835,260,11
1836,260,11
1837,260,11
1838,140,5
1839,100,3
1840,60,1
1841,220,9
1842,40,0
1843,220,9
1844,180,7
1845,260,11
1846,60,1
1847,80,2
1848,260,11
1849,40,0
1850,180,7
1851,260,11
1852,240,10
1853,100,3
1854,120,4
1855,240,10
1856,220,9
1857,60,1
1858,240,10
1859,220,9
1860,140,5
1861,200,8
1862,60,1
1863,60,1
1864,260,11
1865,220,9
1866,80,2
1867,240,10
1868,200,8
1869,260,11
1870,180,7
1871,80,2
1872,260,11
1873,240,10
1874,80,2
1875,220,9
1876,200,8
1877,120,4
1878,60,1
1879,220,9
1880,100,3
1881,140,5
1882,100,3
1883,240,10
1884,100,3
1885,40,0
1886,80,2
1887,220,9
1888,100,3
1889,200,8
1890,240,10
1891,220,9
1892,200,8
1893,160,6
1894,100,3
1895,160,6
1896,140,5
1897,100,3
1898,240,10
1899,200,8
1900,260,11
1901,180,7
1902,120,4
1903,140,5
1904,100,3
1905,180,7
1906,200,8
1907,180,7
1908,260,11
1909,140,5
1910,240,10
1911,120,4
1912,260,11
1913,120,4
1914,120,4
1915,200,8
1916,100,3
1917,60,1
1918,120,4
1919,240,10
1920,60,1
1921,40,0
1922,100,3
1923,240,10
1924,100,3
1925,100,3
1926,260,11
1927,240,10
1928,140,5
1929,220,9
1930,260,11
1931,60,1
1932,240,10
1933,220,9
1934,220,9
1935,100,3
1936,100,3
1937,80,2
1938,240,10
1939,220,9
1940,40,0
1941,100,3
1942,240,10
1943,60,1
1944,100,3
1945,120,4
1946,220,9
1947,80,2
1948,120,4
1949,260,11
1950,60,1
1951,260,11
1952,180,7
1953,60,1
1954,220,9
1955,120,4
1956,40,0
1957,140,5
1958,100,3
1959,140,5
1960,240,10
1961,260,11
1962,260,11
1963,220,9
1964,80,2
1965,60,1
1966,40,0
1967,120,4
1968,120,4
1969,160,6
1970,200,8
1971,220,9
1972,220,9
1973,200,8
1974,260,11
1975,80,2
1976,120,4
1977,140,5
1978,160,6
1979,220,9
1980,180,7
1981,40,0
1982,200,8
1983,40,0
1984,80,2
1985,200,8
1986,220,9
1987,140,5
1988,60,1
1989,200,8
1990,260,11
1991,180,7
1992,180,7
1993,220,9
1994,240,10
1995,40,0
1996,200,8
1997,180,7
1998,240,10
1999,240,10
2000,40,0
