trial,freq,marker
610,160,6
611,100,3
612,100,3
613,60,1
614,40,0
615,180,7
616,200,8
617,120,4
618,120,4
619,160,6
620,260,11
621,40,0
622,200,8
623,220,9
624,240,10
625,60,1
626,100,3
627,220,9
628,100,3
629,60,1
630,180,7
631,100,3
632,220,9
633,220,9
634,100,3
635,240,10
636,200,8
637,260,11
638,240,10
639,100,3
640,240,10
641,220,9
642,140,5
643,200,8
644,260,11
645,200,8
646,160,6
647,160,6
648,40,0
649,140,5
650,80,2
651,100,3
652,180,7
653,100,3
654,80,2
655,220,9
656,160,6
657,80,2
658,60,1
659,200,8
660,180,7
661,100,3
662,200,8
663,120,4
664,40,0
665,120,4
666,180,7
667,40,0
668,40,0
669,40,0
670,160,6
671,140,5
672,40,0
673,100,3
674,140,5
675,160,6
676,60,1
677,140,5
678,60,1
679,60,1
680,100,3
681,140,5
682,180,7
683,220,9
684,120,4
685,220,9
686,120,4
687,200,8
688,160,6
689,180,7
690,140,5
691,180,7
692,160,6
693,120,4
694,200,8
695,40,0
696,220,9
697,160,6
698,60,1
699,100,3
700,260,11
701,80,2
702,80,2
703,140,5
704,140,5
705,260,11
706,100,3
707,140,5
708,60,1
709,160,6
710,60,1
711,260,11
712,240,10
713,160,6
714,180,7
715,80,2
716,40,0
717,200,8
718,240,10
719,120,4
720,60,1
721,140,5
722,60,1
723,60,1
724,240,10
725,180,7
726,120,4
727,100,3
728,240,10
729,80,2
730,240,10
731,80,2
732,140,5
733,100,3
734,80,2
735,200,8
736,260,11
737,120,4
738,120,4
739,100,3
740,60,1
741,120,4
742,100,3
743,120,4
744,260,11
745,240,10
746,180,7
747,120,4
748,120,4
749,60,1
750,140,5
751,40,0
752,260,11
753,100,3
754,40,0
755,260,11
756,80,2
757,220,9
758,80,2
759,220,9
760,220,9
761,240,10
762,240,10
763,40,0
764,60,1
765,240,10
766,140,5
767,240,10
768,120,4
769,40,0
770,260,11
771,240,10
772,180,7
773,40,0
774,260,11
775,260,11
776,180,7
777,60,1
778,40,0
779,80,2
780,180,7
781,40,0
782,140,5
783,240,10
784,200,8
785,140,5
786,60,1
787,240,10
788,140,5
789,160,6
790,80,2
791,80,2
792,160,6
793,180,7
794,180,7
795,120,4
796,180,7
797,260,11
798,60,1
799,240,10
800,200,8
801,40,0
802,120,4
803,60,1
804,200,8
805,160,6
806,120,4
807,260,11
808,160,6
809,80,2
810,140,5
811,260,11
812,160,6
813,220,9
814,220,9
815,40,0
816,140,5
817,140,5
818,120,4
819,140,5
820,180,7
821,40,0
822,160,6
823,120,4
824,140,5
825,140,5
826,40,0
827,60,1
828,160,6
829,220,9
830,240,10
831,180,7
832,180,7
833,40,0
834,140,5
835,200,8
836,260,11
837,240,10
838,260,11
839,180,7
840,160,6
841,260,11
842,60,1
843,160,6
844,40,0
845,220,9
846,80,2
847,120,4
848,80,2
849,220,9
850,180,7
851,120,4
852,60,1
853,200,8
854,180,7
855,200,8
856,80,2
857,80,2
858,240,10
859,40,0
860,60,1
861,260,11
862,60,1
863,140,5
864,40,0
865,220,9
866,40,0
867,200,8
868,40,0
869,240,10
870,220,9
871,80,2
872,220,9
873,260,11
874,80,2
875,140,5
876,80,2
877,40,0
878,60,1
879,100,3
880,240,10
881,140,5
882,220,9
883,180,7
884,260,11
885,160,6
886,180,7
887,220,9
888,120,4
889,220,9
890,120,4
891,140,5
892,240,10
893,260,11
894,80,2
895,200,8
896,120,4
897,80,2
898,160,6
899,140,5
900,40,0
901,260,11
902,200,8
903,40,0
904,100,3
905,200,8
906,200,8
907,200,8
908,120,4
909,140,5
910,60,1
911,200,8
912,80,2
913,180,7
914,140,5
915,120,4
916,40,0
917,220,9
918,240,10
919,240,10
920,140,5
921,240,10
922,220,9
923,80,2
924,120,4
925,120,4
926,140,5
927,180,7
928,40,0
929,60,1
930,120,4
931,100,3
932,80,2
933,80,2
934,180,7
935,40,0
936,240,10
937,80,2
938,140,5
939,180,7
940,40,0
941,80,2
942,200,8
943,140,5
944,40,0
945,60,1
946,100,3
947,180,7
948,220,9
949,80,2
950,40,0
951,140,5
952,80,2
953,160,6
954,80,2
955,220,9
956,220,9
957,80,2
958,260,11
959,180,7
960,120,4
961,220,9
962,140,5
963,220,9
964,40,0
965,80,2
966,120,4
967,220,9
968,160,6
969,200,8
970,80,2
971,100,3
972,220,9
973,160,6
974,160,6
975,180,7
976,120,4
977,120,4
978,60,1
979,200,8
980,240,10
981,100,3
982,40,0
983,260,11
984,260,11
985,220,9
986,80,2
987,240,10
988,40,0
989,120,4
990,220,9
991,120,4
992,40,0
993,120,4
994,160,6
995,200,8
996,260,11
997,260,11
998,60,1
999,100,3
1000,60,1
1001,200,8
1002,200,8
1003,80,2
1004,80,2
1005,240,10
1006,200,8
1007,260,11
1008,100,3
1009,80,2
1010,200,8
1011,60,1
1012,140,5
1013,60,1
1014,220,9
1015,40,0
1016,180,7
1017,260,11
1018,240,10
1019,140,5
1020,40,0
1021,120,4
1022,220,9
1023,140,5
1024,140,5
1025,180,7
1026,60,1
1027,140,5
1028,200,8
1029,180,7
1030,220,9
1031,260,11
1032,220,9
1033,120,4
1034,200,8
1035,80,2
1036,200,8
1037,140,5
1038,80,2
1039,200,8
1040,40,0
1041,140,5
1042,220,9
1043,200,8
1044,120,4
1045,220,9
1046,180,7
1047,200,8
1048,160,6
1049,60,1
1050,220,9
1051,140,5
1052,180,7
1053,60,1
1054,180,7
1055,220,9
1056,240,10
1057,80,2
1058,260,11
1059,240,10
1060,180,7
1061,100,3
1062,200,8
1063,160,6
1064,80,2
1065,120,4
1066,100,3
1067,180,7
1068,220,9
1069,100,3
1070,200,8
1071,180,7
1072,180,7
1073,200,8
1074,60,1
1075,140,5
1076,260,11
1077,60,1
1078,200,8
1079,120,4
1080,100,3
1081,220,9
1082,220,9
1083,80,2
1084,220,9
1085,240,10
1086,100,3
1087,180,7
1088,80,2
1089,80,2
1090,100,3
1091,60,1
1092,160,6
1093,60,1
1094,80,2
1095,260,11
1096,80,2
1097,60,1
1098,60,1
1099,220,9
1100,140,5
1101,40,0
1102,140,5
1103,180,7
1104,180,7
1105,120,4
1106,200,8
1107,100,3
1108,100,3
1109,60,1
1110,80,2
1111,160,6
1112,120,4
1113,60,1
1114,200,8
1115,180,7
1116,100,3
1117,140,5
1118,200,8
1119,260,11
1120,140,5
1121,200,8
1122,240,10
1123,120,4
1124,100,3
1125,40,0
1126,160,6
1127,200,8
1128,100,3
1129,100,3
1130,40,0
1131,240,10
1132,260,11
1133,100,3
1134,220,9
1135,180,7
1136,180,7
1137,240,10
1138,80,2
1139,160,6
1140,140,5
1141,160,6
1142,180,7
1143,160,6
1144,100,3
1145,240,10
1146,180,7
1147,140,5
1148,160,6
1149,240,10
1150,140,5
1151,160,6
1152,200,8
1153,40,0
1154,100,3
1155,200,8
1156,260,11
1157,240,10
1158,140,5
1159,180,7
1160,160,6
1161,220,9
1162,260,11
1163,60,1
1164,60,1
1165,160,6
1166,180,7
1167,40,0
1168,200,8
1169,80,2
1170,80,2
1171,160,6
1172,140,5
1173,240,10
1174,180,7
1175,200,8
1176,100,3
1177,40,0
1178,180,7
1179,200,8
1180,260,11
1181,60,1
1182,260,11
1183,40,0
1184,40,0
1185,60,1
1186,200,8
1187,140,5
1188,60,1
1189,160,6
1190,220,9
1191,40,0
1192,40,0
1193,180,7
1194,140,5
1195,160,6
1196,160,6
1197,260,11
1198,100,3
1199,160,6
1200,40,0
1201,260,11
1202,140,5
1203,120,4
1204,100,3
1205,120,4
1206,100,3
1207,40,0
1208,160,6
1209,60,1
1210,120,4
1211,140,5
1212,260,11
1213,120,4
1214,200,8
1215,100,3
1216,40,0
1217,40,0
1218,160,6
1219,240,10
1220,220,9
1221,200,8
1222,100,3
1223,80,2
1224,140,5
1225,40,0
1226,140,5
1227,220,9
1228,180,7
1229,240,10
1230,100,3
1231,140,5
1232,80,2
1233,120,4
1234,260,11
1235,260,11
1236,220,9
1237,60,1
1238,120,4
1239,260,11
1240,40,0
1241,220,9
1242,220,9
1243,160,6
1244,240,10
1245,120,4
1246,220,9
1247,100,3
1248,220,9
1249,240,10
1250,120,4
1251,240,10
1252,160,6
1253,160,6
1254,40,0
1255,140,5
1256,260,11
1257,60,1
1258,200,8
1259,200,8
1260,180,7
1261,140,5
1262,200,8
1263,180,7
1264,200,8
1265,80,2
1266,100,3
1267,260,11
1268,220,9
1269,160,6
1270,240,10
1271,80,2
1272,180,7
1273,260,11
1274,100,3
1275,240,10
1276,160,6
1277,200,8
1278,80,2
1279,120,4
1280,240,10
1281,140,5
1282,260,11
1283,100,3
1284,140,5
1285,40,0
1286,60,1
1287,40,0
1288,180,7
1289,100,3
1290,160,6
1291,240,10
1292,260,11
1293,80,2
1294,80,2
1295,80,2
1296,60,1
1297,200,8
1298,120,4
1299,80,2
1300,60,1
1301,260,11
1302,40,0
1303,240,10
1304,200,8
1305,140,5
1306,200,8
1307,80,2
1308,220,9
1309,60,1
1310,220,9
1311,80,2
1312,100,3
1313,40,0
1314,140,5
1315,140,5
1316,260,11
1317,260,11
1318,180,7
1319,240,10
1320,40,0
1321,240,10
1322,140,5
1323,140,5
1324,120,4
1325,140,5
1326,220,9
1327,80,2
1328,180,7
1329,40,0
1330,220,9
1331,120,4
1332,180,7
1333,140,5
1334,180,7
1335,140,5
1336,240,10
1337,140,5
1338,240,10
1339,40,0
1340,200,8
1341,260,11
1342,260,11
1343,100,3
1344,240,10
1345,60,1
1346,220,9
1347,160,6
1348,200,8
1349,240,10
1350,200,8
1351,180,7
1352,140,5
1353,220,9
1354,40,0
1355,160,6
1356,220,9
1357,100,3
1358,220,9
1359,200,8
1360,240,10
1361,100,3
1362,100,3
1363,80,2
1364,160,6
1365,60,1
1366,180,7
1367,260,11
1368,140,5
1369,240,10
1370,200,8
1371,140,5
1372,100,3
1373,220,9
1374,160,6
1375,100,3
1376,140,5
1377,240,10
1378,180,7
1379,260,11
1380,180,7
1381,40,0
1382,60,1
1383,200,8
1384,180,7
1385,200,8
1386,100,3
1387,200,8
1388,140,5
1389,240,10
1390,240,10
1391,240,10
1392,180,7
1393,120,4
1394,140,5
1395,40,0
1396,260,11
1397,200,8
1398,220,9
1399,160,6
1400,80,2
1401,80,2
1402,180,7
1403,120,4
1404,180,7
1405,140,5
1406,120,4
1407,220,9
1408,220,9
1409,200,8
1410,140,5
1411,200,8
1412,120,4
1413,100,3
1414,80,2
1415,80,2
1416,120,4
1417,240,10
1418,80,2
1419,260,11
1420,220,9
1421,40,0
1422,220,9
1423,160,6
1424,180,7
1425,140,5
1426,40,0
1427,220,9
1428,40,0
1429,160,6
1430,60,1
1431,240,10
1432,40,0
1433,80,2
1434,140,5
1435,140,5
1436,240,10
1437,200,8
1438,260,11
1439,140,5
1440,200,8
1441,60,1
1442,240,10
1443,100,3
1444,220,9
1445,240,10
1446,240,10
1447,260,11
1448,140,5
1449,200,8
1450,200,8
1451,160,6
1452,200,8
1453,260,11
1454,200,8
1455,160,6
1456,260,11
1457,240,10
1458,100,3
1459,140,5
1460,80,2
1461,160,6
1462,140,5
1463,120,4
1464,80,2
1465,100,3
1466,220,9
1467,60,1
1468,160,6
1469,40,0
1470,80,2
1471,120,4
1472,200,8
1473,260,11
1474,120,4
1475,200,8
1476,240,10
1477,260,11
1478,220,9
1479,200,8
1480,200,8
1481,120,4
1482,80,2
1483,80,2
1484,80,2
1485,160,6
1486,160,6
1487,120,4
1488,240,10
1489,100,3
1490,260,11
1491,260,11
1492,100,3
1493,80,2
1494,40,0
1495,80,2
1496,40,0
1497,100,3
1498,120,4
1499,120,4
1500,240,10
1501,140,5
1502,220,9
1503,240,10
1504,140,5
1505,220,9
1506,200,8
1507,160,6
1508,240,10
1509,60,1
1510,40,0
1511,140,5
1512,40,0
1513,200,8
1514,260,11
1515,240,10
1516,140,5
1517,180,7
1518,100,3
1519,160,6
1520,160,6
1521,80,2
1522,240,10
1523,160,6
1524,180,7
1525,120,4
1526,100,3
1527,100,3
1528,80,2
1529,260,11
1530,160,6
1531,260,11
1532,140,5
1533,200,8
1534,200,8
1535,60,1
1536,140,5
1537,260,11
1538,160,6
1539,60,1
1540,40,0
1541,140,5
1542,120,4
1543,160,6
1544,60,1
1545,200,8
1546,120,4
1547,240,10
1548,140,5
1549,140,5
1550,180,7
1551,100,3
1552,180,7
1553,140,5
1554,260,11
1555,100,3
1556,80,2
1557,220,9
1558,120,4
1559,140,5
1560,120,4
1561,140,5
1562,160,6
1563,80,2
1564,200,8
1565,140,5
1566,40,0
1567,240,10
1568,160,6
1569,80,2
1570,220,9
1571,120,4
1572,140,5
1573,240,10
1574,60,1
1575,160,6
1576,60,1
1577,140,5
1578,180,7
1579,240,10
1580,200,8
1581,100,3
1582,180,7
1583,260,11
1584,240,10
1585,120,4
1586,200,8
1587,120,4
1588,40,0
1589,240,10
1590,120,4
1591,80,2
1592,180,7
1593,80,2
1594,220,9
1595,40,0
1596,140,5
1597,240,10
1598,60,1
1599,120,4
1600,220,9
1601,260,11
1602,160,6
1603,100,3
1604,160,6
1605,140,5
1606,40,0
1607,120,4
1608,260,11
1609,200,8
1610,200,8
1611,180,7
1612,180,7
1613,180,7
1614,80,2
1615,140,5
1616,200,8
1617,220,9
1618,100,3
1619,260,11
1620,100,3
1621,80,2
1622,180,7
1623,200,8
1624,240,10
1625,260,11
1626,140,5
1627,200,8
1628,260,11
1629,180,7
1630,60,1
1631,180,7
1632,220,9
1633,40,0
1634,100,3
1635,80,2
1636,60,1
1637,120,4
1638,220,9
1639,240,10
1640,120,4
1641,140,5
1642,100,3
1643,120,4
1644,60,1
1645,140,5
1646,220,9
1647,200,8
1648,220,9
1649,100,3
1650,60,1
1651,160,6
1652,140,5
1653,100,3
1654,260,11
1655,120,4
1656,160,6
1657,60,1
1658,80,2
1659,220,9
1660,260,11
1661,140,5
1662,60,1
1663,180,7
1664,80,2
1665,100,3
1666,200,8
1667,140,5
1668,80,2
1669,140,5
1670,220,9
1671,240,10
1672,80,2
1673,200,8
1674,240,10
1675,260,11
1676,200,8
1677,160,6
1678,120,4
1679,60,1
1680,80,2
1681,60,1
1682,240,10
1683,240,10
1684,220,9
1685,100,3
1686,160,6
1687,240,10
1688,140,5
1689,260,11
1690,80,2
1691,160,6
1692,60,1
1693,260,11
1694,100,3
1695,220,9
1696,240,10
1697,220,9
1698,80,2
1699,160,6
1700,180,7
1701,80,2
1702,140,5
1703,260,11
1704,120,4
1705,60,1
1706,80,2
1707,40,0
1708,260,11
1709,40,0
1710,260,11
1711,220,9
1712,260,11
1713,100,3
1714,140,5
1715,80,2
1716,220,9
1717,240,10
1718,60,1
1719,200,8
1720,240,10
1721,160,6
1722,180,7
1723,220,9
1724,260,11
1725,200,8
1726,40,0
1727,180,7
1728,120,4
1729,80,2
1730,200,8
1731,240,10
1732,40,0
1733,60,1
1734,260,11
1735,40,0
1736,260,11
1737,80,2
1738,180,7
1739,240,10
1740,160,6
1741,160,6
1742,80,2
1743,220,9
1744,240,10
1745,100,3
1746,80,2
1747,180,7
1748,260,11
1749,200,8
1750,260,11
1751,80,2
1752,100,3
1753,100,3
1754,140,5
1755,40,0
1756,180,7
1757,160,6
1758,260,11
1759,220,9
1760,220,9
1761,140,5
1762,200,8
1763,220,9
1764,160,6
1765,120,4
1766,200,8
1767,260,11
1768,60,1
1769,160,6
1770,200,8
1771,200,8
1772,240,10
1773,100,3
1774,160,6
1775,260,11
1776,220,9
1777,180,7
1778,100,3
1779,40,0
1780,200,8
1781,140,5
1782,260,11
1783,140,5
1784,220,9
1785,220,9
1786,80,2
1787,260,11
1788,80,2
1789,40,0
1790,40,0
1791,120,4
1792,180,7
1793,180,7
1794,140,5
1795,60,1
1796,260,11
1797,260,11
1798,100,3
1799,80,2
1800,240,10
1801,240,10
1802,60,1
1803,100,3
1804,220,9
1805,180,7
1806,80,2
1807,100,3
1808,200,8
1809,80,2
1810,120,4
1811,260,11
1812,100,3
1813,80,2
1814,80,2
1815,40,0
1816,200,8
1817,160,6
1818,100,3
1819,240,10
1820,180,7
1821,200,8
1822,120,4
1823,260,11
1824,120,4
1825,260,11
1826,180,7
1827,220,9
1828,120,4
1829,160,6
1830,160,6
1831,260,11
1832,240,10
1833,240,10
1834,220,9
1835,80,2
1836,60,1
1837,160,6
1838,220,9
1839,120,4
1840,120,4
1841,260,11
1842,120,4
1843,160,6
1844,120,4
1845,100,3
1846,260,11
1847,80,2
1848,120,4
1849,200,8
1850,100,3
1851,40,0
1852,140,5
1853,140,5
1854,180,7
1855,160,6
1856,200,8
1857,60,1
1858,80,2
1859,40,0
1860,240,10
1861,240,10
1862,180,7
1863,220,9
1864,220,9
1865,240,10
1866,160,6
1867,60,1
1868,120,4
1869,200,8
1870,40,0
1871,220,9
1872,200,8
1873,200,8
1874,120,4
1875,220,9
1876,160,6
1877,60,1
1878,220,9
1879,40,0
1880,200,8
1881,240,10
1882,80,2
1883,200,8
1884,40,0
1885,100,3
1886,180,7
1887,80,2
1888,220,9
1889,60,1
1890,80,2
1891,100,3
1892,160,6
1893,60,1
1894,160,6
1895,180,7
1896,100,3
1897,180,7
1898,180,7
1899,180,7
1900,160,6
1901,200,8
1902,180,7
1903,160,6
1904,220,9
1905,40,0
1906,60,1
1907,100,3
1908,160,6
1909,140,5
1910,260,11
1911,260,11
1912,160,6
1913,160,6
1914,200,8
1915,100,3
1916,60,1
1917,260,11
1918,80,2
1919,160,6
1920,60,1
1921,80,2
1922,260,11
1923,120,4
1924,40,0
1925,160,6
1926,260,11
1927,140,5
1928,200,8
1929,220,9
1930,160,6
1931,120,4
1932,200,8
1933,160,6
1934,100,3
1935,60,1
1936,180,7
1937,160,6
1938,120,4
1939,220,9
1940,60,1
1941,140,5
1942,80,2
1943,200,8
1944,80,2
1945,140,5
1946,40,0
1947,180,7
1948,180,7
1949,160,6
1950,220,9
1951,260,11
1952,220,9
1953,200,8
1954,80,2
1955,60,1
1956,220,9
1957,240,10
1958,120,4
1959,120,4
1960,220,9
1961,200,8
1962,220,9
1963,80,2
1964,120,4
1965,220,9
1966,220,9
1967,260,11
1968,100,3
1969,60,1
1970,160,6
1971,80,2
1972,40,0
1973,260,11
1974,100,3
1975,160,6
1976,40,0
1977,200,8
1978,140,5
1979,160,6
1980,220,9
1981,220,9
1982,100,3
1983,80,2
1984,100,3
1985,200,8
1986,260,11
1987,40,0
1988,160,6
1989,140,5
1990,220,9
1991,100,3
1992,100,3
1993,160,6
1994,120,4
1995,240,10
1996,60,1
1997,200,8
1998,240,10
1999,140,5
2000,240,10
