trial,freq,marker
169,150,2
170,250,4
171,50,0
172,150,2
173,200,3
174,150,2
175,100,1
176,150,2
177,200,3
178,150,2
179,200,3
180,150,2
181,250,4
182,200,3
183,50,0
184,100,1
185,50,0
186,200,3
187,250,4
188,150,2
189,100,1
190,150,2
191,50,0
192,100,1
193,100,1
194,100,1
195,250,4
196,250,4
197,200,3
198,50,0
199,50,0
200,200,3
201,200,3
202,150,2
203,100,1
204,200,3
205,50,0
206,200,3
207,250,4
208,200,3
209,150,2
210,50,0
211,200,3
212,150,2
213,150,2
214,200,3
215,150,2
216,100,1
217,50,0
218,150,2
219,200,3
220,200,3
221,200,3
222,200,3
223,100,1
224,250,4
225,250,4
226,200,3
227,200,3
228,100,1
229,50,0
230,200,3
231,200,3
232,100,1
233,200,3
234,150,2
235,200,3
236,50,0
237,150,2
238,150,2
239,200,3
240,250,4
241,250,4
242,200,3
243,150,2
244,200,3
245,150,2
246,150,2
247,200,3
248,200,3
249,250,4
250,250,4
251,200,3
252,250,4
253,100,1
254,100,1
255,150,2
256,100,1
257,200,3
258,50,0
259,200,3
260,200,3
261,150,2
262,250,4
263,200,3
264,200,3
265,150,2
266,150,2
267,200,3
268,50,0
269,100,1
270,100,1
271,200,3
272,100,1
273,100,1
274,250,4
275,100,1
276,250,4
277,100,1
278,250,4
279,50,0
280,150,2
281,100,1
282,150,2
283,250,4
284,150,2
285,100,1
286,150,2
287,200,3
288,100,1
289,250,4
290,50,0
291,100,1
292,200,3
293,50,0
294,150,2
295,150,2
296,100,1
297,250,4
298,250,4
299,200,3
300,50,0
301,250,4
302,250,4
303,250,4
304,250,4
305,250,4
306,150,2
307,100,1
308,50,0
309,200,3
310,50,0
311,50,0
312,50,0
313,250,4
314,100,1
315,250,4
316,200,3
317,50,0
318,50,0
319,250,4
320,150,2
321,250,4
322,50,0
323,100,1
324,250,4
325,200,3
326,150,2
327,150,2
328,150,2
329,50,0
330,50,0
331,100,1
332,250,4
333,150,2
334,150,2
335,50,0
336,200,3
337,200,3
338,150,2
339,50,0
340,250,4
341,150,2
342,100,1
343,250,4
344,100,1
345,250,4
346,100,1
347,250,4
348,100,1
349,200,3
350,150,2
351,250,4
352,100,1
353,50,0
354,100,1
355,100,1
356,50,0
357,250,4
358,250,4
359,100,1
360,200,3
361,150,2
362,200,3
363,200,3
364,100,1
365,50,0
366,50,0
367,50,0
368,100,1
369,100,1
370,200,3
371,100,1
372,100,1
373,250,4
374,200,3
375,50,0
376,100,1
377,50,0
378,50,0
379,200,3
380,200,3
381,250,4
382,50,0
383,250,4
384,250,4
385,50,0
386,250,4
387,200,3
388,200,3
389,50,0
390,50,0
391,100,1
392,250,4
393,200,3
394,100,1
395,100,1
396,200,3
397,100,1
398,150,2
399,100,1
400,200,3
401,50,0
402,100,1
403,150,2
404,100,1
405,250,4
406,200,3
407,250,4
408,200,3
409,250,4
410,100,1
411,100,1
412,200,3
413,250,4
414,100,1
415,100,1
416,250,4
417,100,1
418,250,4
419,250,4
420,250,4
421,250,4
422,150,2
423,50,0
424,250,4
425,50,0
426,50,0
427,250,4
428,200,3
429,50,0
430,200,3
431,200,3
432,50,0
433,250,4
434,150,2
435,200,3
436,50,0
437,200,3
438,150,2
439,250,4
440,200,3
441,50,0
442,250,4
443,200,3
444,100,1
445,150,2
446,100,1
447,100,1
448,250,4
449,50,0
450,200,3
451,150,2
452,200,3
453,50,0
454,150,2
455,250,4
456,100,1
457,200,3
458,150,2
459,50,0
460,100,1
461,150,2
462,250,4
463,150,2
464,200,3
465,100,1
466,250,4
467,250,4
468,100,1
469,200,3
470,100,1
471,250,4
472,250,4
473,250,4
474,150,2
475,100,1
476,50,0
477,250,4
478,250,4
479,100,1
480,250,4
481,200,3
482,100,1
483,100,1
484,50,0
485,200,3
486,50,0
487,250,4
488,250,4
489,200,3
490,150,2
491,250,4
492,100,1
493,250,4
494,250,4
495,250,4
496,150,2
497,50,0
498,200,3
499,150,2
500,50,0
501,250,4
502,50,0
503,200,3
504,50,0
505,150,2
506,250,4
507,200,3
508,250,4
509,200,3
510,150,2
511,100,1
512,50,0
513,250,4
514,100,1
515,100,1
516,250,4
517,150,2
518,100,1
519,50,0
520,50,0
521,100,1
522,50,0
523,250,4
524,100,1
525,200,3
526,250,4
527,150,2
528,200,3
529,150,2
530,250,4
531,150,2
532,50,0
533,50,0
534,200,3
535,200,3
536,250,4
537,200,3
538,100,1
539,200,3
540,250,4
541,100,1
542,250,4
543,200,3
544,150,2
545,50,0
546,50,0
547,100,1
548,250,4
549,250,4
550,100,1
551,50,0
552,50,0
553,50,0
554,100,1
555,200,3
556,200,3
557,100,1
558,100,1
559,150,2
560,250,4
561,50,0
562,250,4
563,150,2
564,200,3
565,150,2
566,100,1
567,100,1
568,250,4
569,50,0
570,250,4
571,50,0
572,50,0
573,250,4
574,150,2
575,200,3
576,100,1
577,250,4
578,200,3
579,250,4
580,250,4
581,200,3
582,250,4
583,50,0
584,100,1
585,250,4
586,150,2
587,100,1
588,250,4
589,250,4
590,50,0
591,100,1
592,100,1
593,200,3
594,250,4
595,200,3
596,150,2
597,100,1
598,200,3
599,200,3
600,150,2
601,200,3
602,50,0
603,50,0
604,150,2
605,150,2
606,100,1
607,250,4
608,50,0
609,50,0
610,200,3
611,50,0
612,100,1
613,150,2
614,200,3
615,150,2
616,250,4
617,200,3
618,100,1
619,50,0
620,50,0
621,100,1
622,100,1
623,200,3
624,50,0
625,200,3
626,100,1
627,200,3
628,150,2
629,150,2
630,50,0
631,100,1
632,200,3
633,200,3
634,50,0
635,100,1
636,150,2
637,50,0
638,150,2
639,200,3
640,200,3
641,200,3
642,200,3
643,50,0
644,250,4
645,50,0
646,200,3
647,150,2
648,50,0
649,200,3
650,100,1
651,50,0
652,200,3
653,200,3
654,150,2
655,50,0
656,200,3
657,200,3
658,150,2
659,100,1
660,50,0
661,250,4
662,250,4
663,150,2
664,100,1
665,50,0
666,50,0
667,100,1
668,50,0
669,150,2
670,150,2
671,50,0
672,200,3
673,100,1
674,100,1
675,150,2
676,200,3
677,100,1
678,50,0
679,200,3
680,200,3
681,50,0
682,150,2
683,100,1
684,150,2
685,250,4
686,100,1
687,100,1
688,50,0
689,200,3
690,250,4
691,200,3
692,200,3
693,250,4
694,250,4
695,100,1
696,50,0
697,150,2
698,100,1
699,100,1
700,250,4
701,100,1
702,50,0
703,150,2
704,100,1
705,250,4
706,150,2
707,50,0
708,200,3
709,50,0
710,50,0
711,50,0
712,200,3
713,200,3
714,200,3
715,200,3
716,50,0
717,50,0
718,100,1
719,50,0
720,100,1
721,200,3
722,250,4
723,200,3
724,250,4
725,50,0
726,100,1
727,200,3
728,50,0
729,200,3
730,100,1
731,200,3
732,250,4
733,50,0
734,200,3
735,50,0
736,250,4
737,50,0
738,100,1
739,150,2
740,250,4
741,150,2
742,50,0
743,100,1
744,100,1
745,150,2
746,50,0
747,150,2
748,100,1
749,250,4
750,250,4
751,250,4
752,50,0
753,100,1
754,200,3
755,250,4
756,250,4
757,150,2
758,100,1
759,50,0
760,250,4
761,50,0
762,250,4
763,100,1
764,200,3
765,250,4
766,150,2
767,50,0
768,50,0
769,200,3
770,50,0
771,250,4
772,100,1
773,200,3
774,200,3
775,100,1
776,200,3
777,250,4
778,150,2
779,50,0
780,250,4
781,150,2
782,50,0
783,100,1
784,200,3
785,50,0
786,250,4
787,200,3
788,250,4
789,200,3
790,100,1
791,200,3
792,200,3
793,100,1
794,250,4
795,150,2
796,150,2
797,100,1
798,250,4
799,50,0
800,150,2
801,250,4
802,200,3
803,250,4
804,250,4
805,250,4
806,250,4
807,200,3
808,100,1
809,250,4
810,200,3
811,250,4
812,50,0
813,200,3
814,150,2
815,150,2
816,200,3
817,200,3
818,100,1
819,150,2
820,50,0
821,200,3
822,250,4
823,250,4
824,50,0
825,250,4
826,150,2
827,150,2
828,150,2
829,250,4
830,150,2
831,50,0
832,150,2
833,200,3
834,50,0
835,250,4
836,200,3
837,50,0
838,200,3
839,150,2
840,250,4
841,150,2
842,50,0
843,250,4
844,250,4
845,150,2
846,250,4
847,150,2
848,50,0
849,100,1
850,150,2
851,250,4
852,50,0
853,200,3
854,250,4
855,150,2
856,150,2
857,50,0
858,250,4
859,150,2
860,200,3
861,200,3
862,200,3
863,150,2
864,50,0
865,100,1
866,150,2
867,100,1
868,150,2
869,50,0
870,100,1
871,200,3
872,50,0
873,100,1
874,250,4
875,100,1
876,100,1
877,50,0
878,100,1
879,150,2
880,200,3
881,100,1
882,150,2
883,200,3
884,200,3
885,250,4
886,200,3
887,250,4
888,150,2
889,150,2
890,250,4
891,100,1
892,50,0
893,250,4
894,100,1
895,200,3
896,100,1
897,250,4
898,150,2
899,200,3
900,150,2
901,200,3
902,100,1
903,200,3
904,250,4
905,200,3
906,250,4
907,150,2
908,150,2
909,100,1
910,50,0
911,100,1
912,50,0
913,100,1
914,50,0
915,100,1
916,200,3
917,50,0
918,250,4
919,250,4
920,50,0
921,100,1
922,150,2
923,100,1
924,100,1
925,50,0
926,250,4
927,250,4
928,100,1
929,100,1
930,200,3
931,150,2
932,100,1
933,150,2
934,50,0
935,100,1
936,50,0
937,100,1
938,150,2
939,150,2
940,250,4
941,150,2
942,100,1
943,50,0
944,200,3
945,200,3
946,200,3
947,250,4
948,150,2
949,100,1
950,150,2
951,100,1
952,150,2
953,150,2
954,50,0
955,100,1
956,150,2
957,150,2
958,50,0
959,150,2
960,200,3
961,50,0
962,150,2
963,100,1
964,100,1
965,200,3
966,100,1
967,250,4
968,100,1
969,50,0
970,100,1
971,250,4
972,150,2
973,50,0
974,100,1
975,50,0
976,200,3
977,200,3
978,150,2
979,100,1
980,100,1
981,200,3
982,100,1
983,200,3
984,200,3
985,100,1
986,200,3
987,150,2
988,250,4
989,50,0
990,100,1
991,200,3
992,250,4
993,200,3
994,150,2
995,250,4
996,150,2
997,100,1
998,100,1
999,100,1
1000,250,4
1001,50,0
1002,50,0
1003,100,1
1004,200,3
1005,250,4
1006,150,2
1007,50,0
1008,200,3
1009,50,0
1010,150,2
1011,250,4
1012,100,1
1013,150,2
1014,150,2
1015,200,3
1016,250,4
1017,250,4
1018,100,1
1019,250,4
1020,250,4
1021,250,4
1022,50,0
1023,250,4
1024,50,0
1025,250,4
1026,200,3
1027,200,3
1028,200,3
1029,250,4
1030,100,1
1031,50,0
1032,250,4
1033,150,2
1034,50,0
1035,250,4
1036,200,3
1037,100,1
1038,50,0
1039,100,1
1040,150,2
1041,50,0
1042,250,4
1043,100,1
1044,150,2
1045,100,1
1046,250,4
1047,150,2
1048,50,0
1049,200,3
1050,200,3
1051,250,4
1052,100,1
1053,200,3
1054,100,1
1055,250,4
1056,150,2
1057,150,2
1058,100,1
1059,100,1
1060,150,2
1061,150,2
1062,50,0
1063,250,4
1064,50,0
1065,50,0
1066,200,3
1067,50,0
1068,50,0
1069,100,1
1070,250,4
1071,250,4
1072,50,0
1073,200,3
1074,250,4
1075,200,3
1076,250,4
1077,250,4
1078,150,2
1079,100,1
1080,100,1
1081,200,3
1082,50,0
1083,200,3
1084,100,1
1085,150,2
1086,100,1
1087,250,4
1088,50,0
1089,200,3
1090,250,4
1091,200,3
1092,150,2
1093,50,0
1094,250,4
1095,250,4
1096,150,2
1097,100,1
1098,200,3
1099,100,1
1100,100,1
1101,150,2
1102,150,2
1103,200,3
1104,50,0
1105,100,1
1106,150,2
1107,50,0
1108,250,4
1109,250,4
1110,250,4
1111,100,1
1112,200,3
1113,250,4
1114,100,1
1115,200,3
1116,200,3
1117,150,2
1118,250,4
1119,50,0
1120,50,0
1121,200,3
1122,200,3
1123,100,1
1124,150,2
1125,200,3
1126,250,4
1127,50,0
1128,150,2
1129,200,3
1130,250,4
1131,200,3
1132,100,1
1133,250,4
1134,100,1
1135,250,4
1136,50,0
1137,50,0
1138,250,4
1139,200,3
1140,100,1
1141,100,1
1142,250,4
1143,200,3
1144,200,3
1145,50,0
1146,100,1
1147,100,1
1148,100,1
1149,50,0
1150,250,4
1151,250,4
1152,50,0
1153,100,1
1154,250,4
1155,100,1
1156,200,3
1157,150,2
1158,250,4
1159,250,4
1160,50,0
1161,200,3
1162,50,0
1163,250,4
1164,50,0
1165,50,0
1166,50,0
1167,100,1
1168,250,4
1169,250,4
1170,100,1
1171,200,3
1172,50,0
1173,100,1
1174,100,1
1175,150,2
1176,200,3
1177,50,0
1178,50,0
1179,150,2
1180,150,2
1181,150,2
1182,150,2
1183,50,0
1184,100,1
1185,150,2
1186,250,4
1187,200,3
1188,200,3
1189,200,3
1190,150,2
1191,250,4
1192,200,3
1193,50,0
1194,50,0
1195,150,2
1196,150,2
1197,250,4
1198,150,2
1199,100,1
1200,200,3
