trial,freq,marker
168,140,5
169,80,2
170,80,2
171,160,6
172,180,7
173,160,6
174,220,9
175,140,5
176,120,4
177,80,2
178,140,5
179,40,0
180,80,2
181,80,2
182,60,1
183,40,0
184,200,8
185,120,4
186,60,1
187,80,2
188,200,8
189,120,4
190,60,1
191,80,2
192,120,4
193,160,6
194,60,1
195,200,8
196,40,0
197,40,0
198,120,4
199,80,2
200,220,9
201,200,8
202,40,0
203,60,1
204,40,0
205,260,11
206,60,1
207,240,10
208,260,11
209,100,3
210,120,4
211,60,1
212,80,2
213,80,2
214,180,7
215,240,10
216,80,2
217,160,6
218,260,11
219,180,7
220,40,0
221,40,0
222,120,4
223,100,3
224,260,11
225,180,7
226,40,0
227,100,3
228,200,8
229,180,7
230,200,8
231,160,6
232,140,5
233,260,11
234,180,7
235,80,2
236,260,11
237,60,1
238,240,10
239,40,0
240,80,2
241,100,3
242,60,1
243,220,9
244,260,11
245,240,10
246,40,0
247,120,4
248,200,8
249,180,7
250,220,9
251,140,5
252,120,4
253,160,6
254,80,2
255,200,8
256,160,6
257,140,5
258,220,9
259,200,8
260,180,7
261,220,9
262,120,4
263,60,1
264,240,10
265,40,0
266,260,11
267,80,2
268,200,8
269,140,5
270,120,4
271,40,0
272,180,7
273,140,5
274,160,6
275,40,0
276,120,4
277,200,8
278,200,8
279,140,5
280,200,8
281,100,3
282,40,0
283,160,6
284,240,10
285,160,6
286,200,8
287,100,3
288,240,10
289,160,6
290,260,11
291,240,10
292,120,4
293,40,0
294,200,8
295,180,7
296,100,3
297,180,7
298,140,5
299,40,0
300,200,8
301,60,1
302,100,3
303,140,5
304,100,3
305,60,1
306,240,10
307,100,3
308,120,4
309,240,10
310,180,7
311,140,5
312,120,4
313,200,8
314,180,7
315,60,1
316,60,1
317,40,0
318,240,10
319,160,6
320,180,7
321,100,3
322,120,4
323,40,0
324,240,10
325,160,6
326,180,7
327,100,3
328,40,0
329,260,11
330,160,6
331,260,11
332,200,8
333,160,6
334,140,5
335,160,6
336,220,9
337,200,8
338,220,9
339,260,11
340,120,4
341,180,7
342,120,4
343,40,0
344,240,10
345,220,9
346,120,4
347,180,7
348,80,2
349,220,9
350,40,0
351,120,4
352,100,3
353,100,3
354,260,11
355,120,4
356,220,9
357,220,9
358,60,1
359,60,1
360,240,10
361,220,9
362,160,6
363,140,5
364,240,10
365,220,9
366,60,1
367,260,11
368,180,7
369,220,9
370,220,9
371,160,6
372,240,10
373,240,10
374,80,2
375,220,9
376,180,7
377,260,11
378,220,9
379,220,9
380,180,7
381,100,3
382,240,10
383,200,8
384,220,9
385,240,10
386,200,8
387,120,4
388,240,10
389,240,10
390,160,6
391,140,5
392,40,0
393,240,10
394,120,4
395,40,0
396,60,1
397,100,3
398,80,2
399,40,0
400,100,3
401,240,10
402,80,2
403,260,11
404,200,8
405,160,6
406,120,4
407,140,5
408,240,10
409,100,3
410,100,3
411,240,10
412,40,0
413,100,3
414,220,9
415,80,2
416,120,4
417,220,9
418,220,9
419,160,6
420,140,5
421,240,10
422,240,10
423,220,9
424,40,0
425,100,3
426,140,5
427,60,1
428,240,10
429,140,5
430,180,7
431,240,10
432,120,4
433,200,8
434,40,0
435,40,0
436,100,3
437,200,8
438,200,8
439,160,6
440,200,8
441,220,9
442,240,10
443,240,10
444,120,4
445,120,4
446,240,10
447,140,5
448,220,9
449,220,9
450,80,2
451,240,10
452,100,3
453,180,7
454,220,9
455,240,10
456,60,1
457,60,1
458,60,1
459,80,2
460,160,6
461,160,6
462,40,0
463,200,8
464,140,5
465,260,11
466,40,0
467,140,5
468,260,11
469,200,8
470,120,4
471,100,3
472,240,10
473,140,5
474,40,0
475,40,0
476,100,3
477,140,5
478,220,9
479,140,5
480,200,8
481,40,0
482,100,3
483,60,1
484,160,6
485,100,3
486,200,8
487,140,5
488,220,9
489,60,1
490,80,2
491,60,1
492,100,3
493,100,3
494,40,0
495,120,4
496,180,7
497,160,6
498,180,7
499,60,1
500,200,8
501,120,4
502,140,5
503,240,10
504,200,8
505,180,7
506,80,2
507,80,2
508,40,0
509,60,1
510,120,4
511,100,3
512,40,0
513,60,1
514,240,10
515,120,4
516,120,4
517,220,9
518,180,7
519,220,9
520,120,4
521,60,1
522,200,8
523,80,2
524,120,4
525,120,4
526,80,2
527,120,4
528,180,7
529,120,4
530,220,9
531,120,4
532,40,0
533,60,1
534,80,2
535,100,3
536,180,7
537,60,1
538,160,6
539,80,2
540,160,6
541,100,3
542,260,11
543,200,8
544,200,8
545,120,4
546,40,0
547,80,2
548,100,3
549,200,8
550,120,4
551,140,5
552,140,5
553,120,4
554,60,1
555,60,1
556,160,6
557,80,2
558,180,7
559,260,11
560,160,6
561,200,8
562,60,1
563,200,8
564,140,5
565,260,11
566,120,4
567,240,10
568,60,1
569,180,7
570,120,4
571,60,1
572,220,9
573,40,0
574,40,0
575,100,3
576,200,8
577,220,9
578,240,10
579,60,1
580,180,7
581,60,1
582,60,1
583,260,11
584,200,8
585,60,1
586,60,1
587,220,9
588,40,0
589,80,2
590,80,2
591,120,4
592,180,7
593,140,5
594,180,7
595,80,2
596,100,3
597,140,5
598,260,11
599,160,6
600,140,5
601,80,2
602,160,6
603,140,5
604,200,8
605,140,5
606,220,9
607,40,0
608,260,11
609,220,9
610,240,10
611,200,8
612,200,8
613,260,11
614,60,1
615,180,7
616,200,8
617,80,2
618,260,11
619,40,0
620,80,2
621,160,6
622,240,10
623,260,11
624,220,9
625,160,6
626,180,7
627,220,9
628,180,7
629,180,7
630,240,10
631,100,3
632,80,2
633,180,7
634,40,0
635,220,9
636,140,5
637,80,2
638,60,1
639,260,11
640,200,8
641,100,3
642,60,1
643,160,6
644,40,0
645,240,10
646,160,6
647,220,9
648,140,5
649,180,7
650,120,4
651,60,1
652,220,9
653,60,1
654,180,7
655,100,3
656,40,0
657,200,8
658,80,2
659,120,4
660,260,11
661,120,4
662,80,2
663,140,5
664,240,10
665,200,8
666,200,8
667,220,9
668,100,3
669,80,2
670,120,4
671,40,0
672,160,6
673,40,0
674,240,10
675,100,3
676,60,1
677,60,1
678,80,2
679,40,0
680,100,3
681,200,8
682,120,4
683,80,2
684,140,5
685,240,10
686,260,11
687,260,11
688,40,0
689,80,2
690,80,2
691,140,5
692,100,3
693,140,5
694,80,2
695,220,9
696,160,6
697,100,3
698,40,0
699,160,6
700,40,0
701,100,3
702,240,10
703,220,9
704,200,8
705,200,8
706,260,11
707,160,6
708,60,1
709,60,1
710,160,6
711,240,10
712,180,7
713,80,2
714,120,4
715,100,3
716,180,7
717,260,11
718,80,2
719,160,6
720,60,1
721,140,5
722,200,8
723,140,5
724,240,10
725,60,1
726,160,6
727,160,6
728,220,9
729,160,6
730,80,2
731,200,8
732,200,8
733,220,9
734,120,4
735,220,9
736,100,3
737,40,0
738,80,2
739,60,1
740,180,7
741,100,3
742,60,1
743,200,8
744,180,7
745,220,9
746,260,11
747,220,9
748,120,4
749,100,3
750,120,4
751,140,5
752,80,2
753,160,6
754,260,11
755,220,9
756,60,1
757,140,5
758,260,11
759,180,7
760,180,7
761,180,7
762,220,9
763,80,2
764,160,6
765,80,2
766,260,11
767,180,7
768,120,4
769,120,4
770,240,10
771,220,9
772,80,2
773,180,7
774,160,6
775,120,4
776,220,9
777,60,1
778,40,0
779,260,11
780,160,6
781,200,8
782,200,8
783,140,5
784,260,11
785,180,7
786,40,0
787,100,3
788,200,8
789,60,1
790,60,1
791,100,3
792,240,10
793,240,10
794,100,3
795,260,11
796,120,4
797,200,8
798,180,7
799,260,11
800,80,2
801,60,1
802,40,0
803,260,11
804,140,5
805,200,8
806,160,6
807,200,8
808,60,1
809,260,11
810,80,2
811,40,0
812,160,6
813,40,0
814,60,1
815,80,2
816,240,10
817,240,10
818,200,8
819,260,11
820,140,5
821,140,5
822,60,1
823,120,4
824,80,2
825,200,8
826,140,5
827,200,8
828,220,9
829,240,10
830,100,3
831,100,3
832,60,1
833,100,3
834,220,9
835,160,6
836,160,6
837,140,5
838,80,2
839,80,2
840,260,11
841,100,3
842,220,9
843,80,2
844,60,1
845,100,3
846,40,0
847,60,1
848,140,5
849,140,5
850,40,0
851,220,9
852,200,8
853,240,10
854,240,10
855,60,1
856,140,5
857,240,10
858,180,7
859,140,5
860,180,7
861,120,4
862,240,10
863,260,11
864,220,9
865,260,11
866,60,1
867,180,7
868,200,8
869,60,1
870,260,11
871,240,10
872,220,9
873,180,7
874,60,1
875,260,11
876,160,6
877,240,10
878,140,5
879,240,10
880,140,5
881,120,4
882,60,1
883,160,6
884,120,4
885,180,7
886,40,0
887,40,0
888,140,5
889,40,0
890,240,10
891,100,3
892,220,9
893,80,2
894,260,11
895,220,9
896,220,9
897,260,11
898,80,2
899,160,6
900,160,6
901,180,7
902,160,6
903,140,5
904,100,3
905,40,0
906,140,5
907,60,1
908,100,3
909,180,7
910,180,7
911,220,9
912,260,11
913,160,6
914,120,4
915,200,8
916,220,9
917,80,2
918,220,9
919,240,10
920,260,11
921,120,4
922,220,9
923,140,5
924,260,11
925,40,0
926,260,11
927,240,10
928,100,3
929,160,6
930,160,6
931,160,6
932,120,4
933,180,7
934,180,7
935,80,2
936,60,1
937,100,3
938,220,9
939,140,5
940,200,8
941,240,10
942,260,11
943,120,4
944,80,2
945,180,7
946,40,0
947,200,8
948,240,10
949,220,9
950,120,4
951,40,0
952,120,4
953,220,9
954,180,7
955,240,10
956,260,11
957,160,6
958,80,2
959,260,11
960,120,4
961,80,2
962,200,8
963,260,11
964,140,5
965,80,2
966,240,10
967,120,4
968,220,9
969,180,7
970,200,8
971,200,8
972,220,9
973,100,3
974,160,6
975,60,1
976,40,0
977,60,1
978,140,5
979,180,7
980,160,6
981,240,10
982,80,2
983,100,3
984,80,2
985,100,3
986,120,4
987,120,4
988,220,9
989,200,8
990,200,8
991,200,8
992,200,8
993,200,8
994,180,7
995,120,4
996,60,1
997,180,7
998,240,10
999,240,10
1000,200,8
1001,140,5
1002,100,3
1003,40,0
1004,240,10
1005,120,4
1006,120,4
1007,180,7
1008,40,0
1009,180,7
1010,140,5
1011,100,3
1012,180,7
1013,80,2
1014,140,5
1015,240,10
1016,160,6
1017,100,3
1018,120,4
1019,120,4
1020,160,6
1021,140,5
1022,40,0
1023,220,9
1024,60,1
1025,60,1
1026,160,6
1027,200,8
1028,80,2
1029,240,10
1030,200,8
1031,140,5
1032,240,10
1033,160,6
1034,240,10
1035,140,5
1036,40,0
1037,120,4
1038,140,5
1039,100,3
1040,80,2
1041,260,11
1042,60,1
1043,40,0
1044,240,10
1045,240,10
1046,60,1
1047,220,9
1048,120,4
1049,260,11
1050,220,9
1051,220,9
1052,120,4
1053,60,1
1054,160,6
1055,60,1
1056,220,9
1057,80,2
1058,140,5
1059,220,9
1060,100,3
1061,60,1
1062,120,4
1063,260,11
1064,60,1
1065,40,0
1066,40,0
1067,100,3
1068,200,8
1069,120,4
1070,180,7
1071,240,10
1072,80,2
1073,120,4
1074,160,6
1075,80,2
1076,160,6
1077,40,0
1078,120,4
1079,260,11
1080,120,4
1081,200,8
1082,220,9
1083,100,3
1084,120,4
1085,120,4
1086,40,0
1087,120,4
1088,60,1
1089,160,6
1090,160,6
1091,80,2
1092,100,3
1093,240,10
1094,60,1
1095,40,0
1096,180,7
1097,140,5
1098,200,8
1099,160,6
1100,140,5
1101,140,5
1102,140,5
1103,140,5
1104,60,1
1105,260,11
1106,60,1
1107,240,10
1108,220,9
1109,220,9
1110,200,8
1111,40,0
1112,40,0
1113,100,3
1114,220,9
1115,140,5
1116,100,3
1117,220,9
1118,180,7
1119,100,3
1120,220,9
1121,80,2
1122,140,5
1123,180,7
1124,140,5
1125,240,10
1126,60,1
1127,160,6
1128,220,9
1129,220,9
1130,60,1
1131,200,8
1132,240,10
1133,100,3
1134,100,3
1135,160,6
1136,140,5
1137,80,2
1138,160,6
1139,180,7
1140,80,2
1141,60,1
1142,260,11
1143,100,3
1144,160,6
1145,60,1
1146,240,10
1147,60,1
1148,200,8
1149,40,0
1150,240,10
1151,200,8
1152,80,2
1153,60,1
1154,120,4
1155,260,11
1156,60,1
1157,200,8
1158,180,7
1159,140,5
1160,60,1
1161,180,7
1162,100,3
1163,200,8
1164,80,2
1165,60,1
1166,220,9
1167,160,6
1168,200,8
1169,200,8
1170,40,0
1171,200,8
1172,140,5
1173,80,2
1174,140,5
1175,120,4
1176,220,9
1177,200,8
1178,260,11
1179,40,0
1180,160,6
1181,100,3
1182,40,0
1183,240,10
1184,60,1
1185,240,10
1186,140,5
1187,80,2
1188,140,5
1189,120,4
1190,160,6
1191,260,11
1192,240,10
1193,140,5
1194,200,8
1195,200,8
1196,240,10
1197,220,9
1198,120,4
1199,180,7
1200,60,1
1201,40,0
1202,120,4
1203,180,7
1204,200,8
1205,40,0
1206,140,5
1207,160,6
1208,120,4
1209,220,9
1210,160,6
1211,60,1
1212,100,3
1213,160,6
1214,140,5
1215,200,8
1216,160,6
1217,220,9
1218,120,4
1219,200,8
1220,40,0
1221,100,3
1222,160,6
1223,200,8
1224,160,6
1225,60,1
1226,200,8
1227,100,3
1228,180,7
1229,120,4
1230,80,2
1231,60,1
1232,180,7
1233,120,4
1234,140,5
1235,200,8
1236,140,5
1237,240,10
1238,260,11
1239,200,8
1240,220,9
1241,80,2
1242,240,10
1243,260,11
1244,220,9
1245,140,5
1246,60,1
1247,60,1
1248,80,2
1249,240,10
1250,260,11
1251,260,11
1252,220,9
1253,220,9
1254,180,7
1255,100,3
1256,140,5
1257,240,10
1258,60,1
1259,180,7
1260,260,11
1261,140,5
1262,100,3
1263,40,0
1264,200,8
1265,160,6
1266,80,2
1267,120,4
1268,260,11
1269,220,9
1270,100,3
1271,80,2
1272,80,2
1273,140,5
1274,60,1
1275,60,1
1276,180,7
1277,60,1
1278,40,0
1279,160,6
1280,260,11
1281,240,10
1282,120,4
1283,60,1
1284,200,8
1285,240,10
1286,240,10
1287,240,10
1288,180,7
1289,260,11
1290,160,6
1291,100,3
1292,100,3
1293,80,2
1294,60,1
1295,260,11
1296,180,7
1297,100,3
1298,80,2
1299,140,5
1300,140,5
1301,100,3
1302,200,8
1303,200,8
1304,220,9
1305,120,4
1306,180,7
1307,120,4
1308,180,7
1309,140,5
1310,260,11
1311,140,5
1312,120,4
1313,140,5
1314,220,9
1315,40,0
1316,40,0
1317,180,7
1318,40,0
1319,80,2
1320,160,6
1321,180,7
1322,140,5
1323,100,3
1324,80,2
1325,80,2
1326,60,1
1327,100,3
1328,180,7
1329,200,8
1330,60,1
1331,180,7
1332,160,6
1333,220,9
1334,260,11
1335,80,2
1336,140,5
1337,180,7
1338,220,9
1339,180,7
1340,60,1
1341,120,4
1342,100,3
1343,80,2
1344,40,0
1345,140,5
1346,100,3
1347,100,3
1348,260,11
1349,60,1
1350,120,4
1351,60,1
1352,80,2
1353,80,2
1354,40,0
1355,260,11
1356,120,4
1357,60,1
1358,140,5
1359,60,1
1360,60,1
1361,200,8
1362,240,10
1363,260,11
1364,120,4
1365,160,6
1366,40,0
1367,80,2
1368,120,4
1369,220,9
1370,200,8
1371,100,3
1372,80,2
1373,140,5
1374,80,2
1375,260,11
1376,240,10
1377,60,1
1378,60,1
1379,240,10
1380,260,11
1381,60,1
1382,240,10
1383,40,0
1384,240,10
1385,120,4
1386,120,4
1387,120,4
1388,120,4
1389,200,8
1390,180,7
1391,180,7
1392,60,1
1393,260,11
1394,160,6
1395,60,1
1396,140,5
1397,80,2
1398,160,6
1399,220,9
1400,100,3
1401,80,2
1402,40,0
1403,160,6
1404,100,3
1405,60,1
1406,40,0
1407,180,7
1408,220,9
1409,100,3
1410,40,0
1411,140,5
1412,80,2
1413,240,10
1414,100,3
1415,140,5
1416,220,9
1417,240,10
1418,240,10
1419,80,2
1420,100,3
1421,140,5
1422,40,0
1423,180,7
1424,120,4
1425,240,10
1426,140,5
1427,180,7
1428,180,7
1429,40,0
1430,80,2
1431,60,1
1432,200,8
1433,100,3
1434,80,2
1435,80,2
1436,200,8
1437,80,2
1438,160,6
1439,40,0
1440,120,4
1441,200,8
1442,220,9
1443,120,4
1444,200,8
1445,140,5
1446,240,10
1447,260,11
1448,100,3
1449,240,10
1450,140,5
1451,120,4
1452,200,8
1453,80,2
1454,160,6
1455,240,10
1456,260,11
1457,100,3
1458,260,11
1459,80,2
1460,40,0
1461,120,4
1462,180,7
1463,140,5
1464,160,6
1465,100,3
1466,240,10
1467,180,7
1468,120,4
1469,40,0
1470,140,5
1471,80,2
1472,200,8
1473,100,3
1474,220,9
1475,40,0
1476,260,11
1477,80,2
1478,240,10
1479,240,10
1480,60,1
1481,260,11
1482,220,9
1483,60,1
1484,140,5
1485,200,8
1486,100,3
1487,160,6
1488,220,9
1489,60,1
1490,80,2
1491,60,1
1492,60,1
1493,60,1
1494,40,0
1495,240,10
1496,260,11
1497,100,3
1498,200,8
1499,120,4
1500,220,9
1501,80,2
1502,200,8
1503,160,6
1504,140,5
1505,60,1
1506,160,6
1507,60,1
1508,40,0
1509,260,11
1510,100,3
1511,140,5
1512,200,8
1513,100,3
1514,140,5
1515,80,2
1516,60,1
1517,40,0
1518,140,5
1519,260,11
1520,220,9
1521,100,3
1522,60,1
1523,60,1
1524,100,3
1525,60,1
1526,200,8
1527,180,7
1528,220,9
1529,220,9
1530,240,10
1531,140,5
1532,80,2
1533,140,5
1534,120,4
1535,80,2
1536,100,3
1537,160,6
1538,180,7
1539,80,2
1540,140,5
1541,200,8
1542,80,2
1543,120,4
1544,40,0
1545,180,7
1546,180,7
1547,140,5
1548,60,1
1549,40,0
1550,240,10
1551,120,4
1552,220,9
1553,60,1
1554,180,7
1555,240,10
1556,140,5
1557,140,5
1558,220,9
1559,140,5
1560,100,3
1561,160,6
1562,80,2
1563,80,2
1564,60,1
1565,140,5
1566,200,8
1567,220,9
1568,80,2
1569,240,10
1570,160,6
1571,140,5
1572,160,6
1573,200,8
1574,240,10
1575,80,2
1576,160,6
1577,120,4
1578,160,6
1579,240,10
1580,240,10
1581,100,3
1582,140,5
1583,60,1
1584,240,10
1585,120,4
1586,40,0
1587,80,2
1588,100,3
1589,60,1
1590,40,0
1591,240,10
1592,120,4
1593,240,10
1594,100,3
1595,100,3
1596,120,4
1597,200,8
1598,220,9
1599,160,6
1600,100,3
1601,200,8
1602,200,8
1603,80,2
1604,160,6
1605,60,1
1606,180,7
1607,120,4
1608,260,11
1609,120,4
1610,200,8
1611,260,11
1612,100,3
1613,120,4
1614,60,1
1615,180,7
1616,100,3
1617,80,2
1618,160,6
1619,240,10
1620,60,1
1621,240,10
1622,60,1
1623,100,3
1624,60,1
1625,40,0
1626,140,5
1627,160,6
1628,180,7
1629,240,10
1630,200,8
1631,220,9
1632,220,9
1633,140,5
1634,180,7
1635,140,5
1636,220,9
1637,260,11
1638,80,2
1639,140,5
1640,140,5
1641,240,10
1642,60,1
1643,120,4
1644,120,4
1645,80,2
1646,220,9
1647,100,3
1648,240,10
1649,80,2
1650,240,10
1651,120,4
1652,260,11
1653,200,8
1654,160,6
1655,260,11
1656,120,4
1657,140,5
1658,200,8
1659,80,2
1660,240,10
1661,140,5
1662,160,6
1663,160,6
1664,160,6
1665,40,0
1666,200,8
1667,40,0
1668,80,2
1669,140,5
1670,220,9
1671,220,9
1672,140,5
1673,140,5
1674,200,8
1675,120,4
1676,100,3
1677,100,3
1678,120,4
1679,40,0
1680,200,8
1681,100,3
1682,200,8
1683,100,3
1684,220,9
1685,140,5
1686,100,3
1687,200,8
1688,200,8
1689,40,0
1690,160,6
1691,240,10
1692,260,11
1693,120,4
1694,240,10
1695,40,0
1696,240,10
1697,40,0
1698,180,7
1699,260,11
1700,180,7
1701,220,9
1702,80,2
1703,180,7
1704,80,2
1705,200,8
1706,100,3
1707,140,5
1708,80,2
1709,160,6
1710,120,4
1711,180,7
1712,100,3
1713,240,10
1714,40,0
1715,40,0
1716,160,6
1717,80,2
1718,160,6
1719,160,6
1720,80,2
1721,60,1
1722,240,10
1723,260,11
1724,240,10
1725,60,1
1726,180,7
1727,140,5
1728,100,3
1729,140,5
1730,60,1
1731,180,7
1732,160,6
1733,40,0
1734,200,8
1735,200,8
1736,220,9
1737,100,3
1738,100,3
1739,160,6
1740,260,11
1741,120,4
1742,40,0
1743,240,10
1744,220,9
1745,240,10
1746,240,10
1747,140,5
1748,220,9
1749,60,1
1750,60,1
1751,180,7
1752,140,5
1753,40,0
1754,100,3
1755,160,6
1756,240,10
1757,100,3
1758,40,0
1759,160,6
1760,80,2
1761,100,3
1762,260,11
1763,100,3
1764,160,6
1765,220,9
1766,220,9
1767,180,7
1768,100,3
1769,200,8
1770,200,8
1771,80,2
1772,120,4
1773,60,1
1774,200,8
1775,140,5
1776,120,4
1777,140,5
1778,260,11
1779,100,3
1780,160,6
1781,180,7
1782,220,9
1783,40,0
1784,60,1
1785,260,11
1786,100,3
1787,80,2
1788,140,5
1789,100,3
1790,60,1
1791,60,1
1792,200,8
1793,180,7
1794,240,10
1795,100,3
1796,240,10
1797,100,3
1798,200,8
1799,240,10
1800,140,5
1801,200,8
1802,40,0
1803,120,4
1804,160,6
1805,200,8
1806,240,10
1807,40,0
1808,60,1
1809,140,5
1810,160,6
1811,60,1
1812,120,4
1813,80,2
1814,60,1
1815,80,2
1816,60,1
1817,200,8
1818,140,5
1819,60,1
1820,60,1
1821,80,2
1822,100,3
1823,60,1
1824,140,5
1825,160,6
1826,100,3
1827,40,0
1828,220,9
1829,260,11
1830,180,7
1831,200,8
1832,160,6
1833,220,9
1834,40,0
1835,220,9
1836,180,7
1837,160,6
1838,200,8
1839,40,0
1840,220,9
1841,120,4
1842,180,7
1843,160,6
1844,160,6
1845,200,8
1846,60,1
1847,260,11
1848,160,6
1849,180,7
1850,240,10
1851,60,1
1852,180,7
1853,260,11
1854,80,2
1855,200,8
1856,200,8
1857,120,4
1858,60,1
1859,200,8
1860,180,7
1861,200,8
1862,180,7
1863,180,7
1864,240,10
1865,160,6
1866,260,11
1867,220,9
1868,220,9
1869,180,7
1870,180,7
1871,200,8
1872,260,11
1873,240,10
1874,140,5
1875,240,10
1876,120,4
1877,220,9
1878,80,2
1879,160,6
1880,200,8
1881,160,6
1882,240,10
1883,140,5
1884,140,5
1885,240,10
1886,180,7
1887,60,1
1888,140,5
1889,200,8
1890,160,6
1891,120,4
1892,180,7
1893,220,9
1894,140,5
1895,140,5
1896,80,2
1897,200,8
1898,140,5
1899,260,11
1900,160,6
1901,260,11
1902,200,8
1903,260,11
1904,60,1
1905,100,3
1906,160,6
1907,240,10
1908,140,5
1909,220,9
1910,40,0
1911,40,0
1912,80,2
1913,120,4
1914,120,4
1915,260,11
1916,140,5
1917,200,8
1918,80,2
1919,60,1
1920,260,11
1921,260,11
1922,140,5
1923,60,1
1924,40,0
1925,100,3
1926,180,7
1927,140,5
1928,80,2
1929,100,3
1930,180,7
1931,220,9
1932,120,4
1933,240,10
1934,100,3
1935,220,9
1936,60,1
1937,260,11
1938,160,6
1939,200,8
1940,160,6
1941,100,3
1942,120,4
1943,220,9
1944,240,10
1945,120,4
1946,240,10
1947,140,5
1948,140,5
1949,120,4
1950,180,7
1951,260,11
1952,240,10
1953,220,9
1954,220,9
1955,160,6
1956,60,1
1957,40,0
1958,260,11
1959,120,4
1960,220,9
1961,120,4
1962,100,3
1963,240,10
1964,60,1
1965,260,11
1966,220,9
1967,120,4
1968,40,0
1969,60,1
1970,240,10
1971,220,9
1972,120,4
1973,60,1
1974,180,7
1975,200,8
1976,240,10
1977,140,5
1978,160,6
1979,140,5
1980,180,7
1981,220,9
1982,160,6
1983,160,6
1984,40,0
1985,120,4
1986,240,10
1987,120,4
1988,240,10
1989,60,1
1990,260,11
1991,80,2
1992,80,2
1993,160,6
1994,120,4
1995,60,1
1996,60,1
1997,240,10
1998,100,3
1999,220,9
2000,240,10
