trial,freq,marker
273,200,4
274,50,1
275,100,2
276,50,1
277,150,3
278,200,4
279,250,5
280,250,5
281,150,3
282,200,4
283,150,3
284,50,1
285,150,3
286,50,1
287,100,2
288,100,2
289,200,4
290,200,4
291,50,1
292,200,4
293,100,2
294,200,4
295,100,2
296,200,4
297,50,1
298,100,2
299,150,3
300,200,4
301,200,4
302,200,4
303,250,5
304,250,5
305,50,1
306,50,1
307,200,4
308,200,4
309,150,3
310,100,2
311,200,4
312,50,1
313,250,5
314,100,2
315,100,2
316,200,4
317,100,2
318,250,5
319,200,4
320,150,3
321,150,3
322,50,1
323,100,2
324,150,3
325,50,1
326,150,3
327,100,2
328,50,1
329,250,5
330,150,3
331,100,2
332,100,2
333,150,3
334,50,1
335,200,4
336,150,3
337,100,2
338,150,3
339,50,1
340,200,4
341,100,2
342,100,2
343,50,1
344,200,4
345,250,5
346,50,1
347,50,1
348,50,1
349,150,3
350,250,5
351,250,5
352,200,4
353,150,3
354,200,4
355,50,1
356,250,5
357,150,3
358,100,2
359,50,1
360,200,4
361,250,5
362,200,4
363,50,1
364,200,4
365,50,1
366,150,3
367,200,4
368,150,3
369,100,2
370,200,4
371,100,2
372,200,4
373,200,4
374,150,3
375,250,5
376,250,5
377,50,1
378,50,1
379,100,2
380,250,5
381,150,3
382,200,4
383,100,2
384,200,4
385,250,5
386,150,3
387,200,4
388,250,5
389,150,3
390,250,5
391,250,5
392,100,2
393,250,5
394,250,5
395,50,1
396,100,2
397,200,4
398,200,4
399,100,2
400,250,5
401,250,5
402,200,4
403,200,4
404,250,5
405,50,1
406,200,4
407,100,2
408,150,3
409,250,5
410,250,5
411,150,3
412,250,5
413,50,1
414,50,1
415,100,2
416,250,5
417,100,2
418,200,4
419,100,2
420,200,4
421,250,5
422,200,4
423,150,3
424,50,1
425,100,2
426,150,3
427,100,2
428,200,4
429,100,2
430,50,1
431,250,5
432,50,1
433,50,1
434,100,2
435,150,3
436,50,1
437,250,5
438,200,4
439,50,1
440,250,5
441,200,4
442,100,2
443,150,3
444,150,3
445,150,3
446,250,5
447,100,2
448,200,4
449,250,5
450,50,1
451,200,4
452,50,1
453,100,2
454,100,2
455,150,3
456,100,2
457,150,3
458,150,3
459,250,5
460,250,5
461,50,1
462,50,1
463,200,4
464,50,1
465,150,3
466,150,3
467,50,1
468,250,5
469,50,1
470,200,4
471,50,1
472,50,1
473,200,4
474,200,4
475,250,5
476,100,2
477,200,4
478,150,3
479,50,1
480,100,2
481,250,5
482,100,2
483,200,4
484,100,2
485,200,4
486,100,2
487,250,5
488,100,2
489,250,5
490,150,3
491,250,5
492,150,3
493,150,3
494,150,3
495,50,1
496,150,3
497,250,5
498,250,5
499,200,4
500,100,2
501,100,2
502,200,4
503,200,4
504,100,2
505,150,3
506,150,3
507,50,1
508,200,4
509,100,2
510,100,2
511,50,1
512,150,3
513,150,3
514,200,4
515,50,1
516,250,5
517,200,4
518,250,5
519,250,5
520,50,1
521,50,1
522,200,4
523,50,1
524,50,1
525,250,5
526,150,3
527,50,1
528,250,5
529,150,3
530,100,2
531,100,2
532,50,1
533,50,1
534,100,2
535,250,5
536,150,3
537,200,4
538,250,5
539,150,3
540,50,1
541,50,1
542,250,5
543,200,4
544,150,3
545,50,1
546,50,1
547,100,2
548,100,2
549,50,1
550,200,4
551,250,5
552,150,3
553,150,3
554,250,5
555,50,1
556,150,3
557,200,4
558,100,2
559,150,3
560,200,4
561,50,1
562,250,5
563,150,3
564,250,5
565,250,5
566,250,5
567,200,4
568,150,3
569,50,1
570,100,2
571,200,4
572,250,5
573,150,3
574,200,4
575,100,2
576,200,4
577,250,5
578,150,3
579,200,4
580,100,2
581,50,1
582,100,2
583,200,4
584,200,4
585,100,2
586,250,5
587,100,2
588,50,1
589,150,3
590,250,5
591,150,3
592,250,5
593,200,4
594,150,3
595,150,3
596,200,4
597,100,2
598,200,4
599,100,2
600,100,2
601,250,5
602,50,1
603,250,5
604,100,2
605,50,1
606,50,1
607,50,1
608,150,3
609,100,2
610,150,3
611,150,3
612,200,4
613,150,3
614,100,2
615,50,1
616,250,5
617,150,3
618,250,5
619,50,1
620,50,1
621,100,2
622,250,5
623,200,4
624,50,1
625,100,2
626,50,1
627,150,3
628,50,1
629,150,3
630,50,1
631,150,3
632,250,5
633,150,3
634,200,4
635,100,2
636,200,4
637,100,2
638,100,2
639,100,2
640,250,5
641,100,2
642,250,5
643,100,2
644,200,4
645,50,1
646,50,1
647,250,5
648,200,4
649,100,2
650,200,4
651,100,2
652,100,2
653,50,1
654,50,1
655,50,1
656,150,3
657,250,5
658,150,3
659,100,2
660,50,1
661,50,1
662,100,2
663,250,5
664,250,5
665,250,5
666,200,4
667,250,5
668,50,1
669,250,5
670,200,4
671,100,2
672,100,2
673,100,2
674,200,4
675,50,1
676,150,3
677,100,2
678,150,3
679,100,2
680,150,3
681,150,3
682,250,5
683,150,3
684,150,3
685,150,3
686,150,3
687,200,4
688,200,4
689,100,2
690,50,1
691,50,1
692,100,2
693,250,5
694,200,4
695,250,5
696,200,4
697,250,5
698,50,1
699,50,1
700,250,5
701,150,3
702,250,5
703,150,3
704,250,5
705,250,5
706,250,5
707,200,4
708,50,1
709,150,3
710,250,5
711,150,3
712,150,3
713,200,4
714,200,4
715,200,4
716,50,1
717,50,1
718,50,1
719,150,3
720,200,4
721,250,5
722,150,3
723,150,3
724,150,3
725,50,1
726,200,4
727,150,3
728,200,4
729,50,1
730,150,3
731,250,5
732,150,3
733,100,2
734,150,3
735,200,4
736,150,3
737,50,1
738,250,5
739,250,5
740,100,2
741,50,1
742,250,5
743,200,4
744,150,3
745,50,1
746,100,2
747,250,5
748,50,1
749,250,5
750,150,3
751,150,3
752,50,1
753,150,3
754,200,4
755,50,1
756,100,2
757,200,4
758,50,1
759,50,1
760,50,1
761,50,1
762,200,4
763,50,1
764,200,4
765,100,2
766,50,1
767,200,4
768,50,1
769,100,2
770,100,2
771,50,1
772,250,5
773,50,1
774,50,1
775,200,4
776,50,1
777,250,5
778,250,5
779,250,5
780,100,2
781,100,2
782,100,2
783,250,5
784,200,4
785,200,4
786,250,5
787,200,4
788,50,1
789,100,2
790,200,4
791,50,1
792,100,2
793,200,4
794,250,5
795,150,3
796,200,4
797,100,2
798,200,4
799,150,3
800,250,5
801,50,1
802,250,5
803,50,1
804,200,4
805,50,1
806,150,3
807,50,1
808,150,3
809,150,3
810,150,3
811,250,5
812,200,4
813,150,3
814,50,1
815,200,4
816,250,5
817,150,3
818,100,2
819,250,5
820,50,1
821,100,2
822,200,4
823,200,4
824,50,1
825,100,2
826,100,2
827,50,1
828,100,2
829,50,1
830,150,3
831,150,3
832,50,1
833,200,4
834,100,2
835,100,2
836,100,2
837,200,4
838,250,5
839,250,5
840,200,4
841,50,1
842,150,3
843,250,5
844,200,4
845,250,5
846,100,2
847,100,2
848,200,4
849,150,3
850,200,4
851,150,3
852,150,3
853,100,2
854,150,3
855,200,4
856,50,1
857,250,5
858,150,3
859,200,4
860,200,4
861,200,4
862,50,1
863,250,5
864,250,5
865,150,3
866,50,1
867,150,3
868,250,5
869,50,1
870,200,4
871,150,3
872,50,1
873,200,4
874,250,5
875,150,3
876,150,3
877,100,2
878,50,1
879,150,3
880,50,1
881,200,4
882,150,3
883,250,5
884,100,2
885,100,2
886,200,4
887,150,3
888,150,3
889,250,5
890,200,4
891,50,1
892,250,5
893,200,4
894,150,3
895,150,3
896,250,5
897,250,5
898,100,2
899,50,1
900,150,3
901,250,5
902,100,2
903,200,4
904,100,2
905,50,1
906,200,4
907,200,4
908,100,2
909,250,5
910,150,3
911,200,4
912,250,5
913,50,1
914,100,2
915,250,5
916,150,3
917,250,5
918,150,3
919,200,4
920,150,3
921,100,2
922,250,5
923,50,1
924,250,5
925,150,3
926,100,2
927,100,2
928,100,2
929,250,5
930,100,2
931,250,5
932,50,1
933,50,1
934,100,2
935,200,4
936,100,2
937,150,3
938,100,2
939,50,1
940,100,2
941,200,4
942,50,1
943,100,2
944,100,2
945,150,3
946,200,4
947,150,3
948,200,4
949,50,1
950,200,4
951,100,2
952,200,4
953,200,4
954,50,1
955,150,3
956,250,5
957,50,1
958,100,2
959,200,4
960,150,3
961,50,1
962,200,4
963,200,4
964,250,5
965,200,4
966,100,2
967,200,4
968,150,3
969,150,3
970,50,1
971,50,1
972,200,4
973,150,3
974,100,2
975,200,4
976,150,3
977,250,5
978,150,3
979,250,5
980,250,5
981,150,3
982,250,5
983,150,3
984,150,3
985,250,5
986,200,4
987,50,1
988,250,5
989,50,1
990,200,4
991,250,5
992,50,1
993,250,5
994,150,3
995,150,3
996,200,4
997,100,2
998,150,3
999,150,3
1000,250,5
1001,200,4
1002,150,3
1003,200,4
1004,150,3
1005,250,5
1006,50,1
1007,50,1
1008,150,3
1009,100,2
1010,100,2
1011,50,1
1012,100,2
1013,200,4
1014,200,4
1015,200,4
1016,50,1
1017,50,1
1018,50,1
1019,250,5
1020,50,1
1021,100,2
1022,150,3
1023,250,5
1024,150,3
1025,200,4
1026,150,3
1027,150,3
1028,200,4
1029,200,4
1030,50,1
1031,250,5
1032,150,3
1033,250,5
1034,50,1
1035,200,4
1036,200,4
1037,200,4
1038,250,5
1039,50,1
1040,250,5
1041,50,1
1042,50,1
1043,100,2
1044,100,2
1045,150,3
1046,100,2
1047,250,5
1048,200,4
1049,50,1
1050,150,3
1051,50,1
1052,150,3
1053,50,1
1054,50,1
1055,50,1
1056,250,5
1057,100,2
1058,50,1
1059,50,1
1060,50,1
1061,50,1
1062,50,1
1063,150,3
1064,150,3
1065,200,4
1066,50,1
1067,250,5
1068,100,2
1069,100,2
1070,50,1
1071,150,3
1072,100,2
1073,150,3
1074,150,3
1075,250,5
1076,150,3
1077,50,1
1078,50,1
1079,250,5
1080,150,3
1081,50,1
1082,50,1
1083,150,3
1084,250,5
1085,200,4
1086,50,1
1087,150,3
1088,150,3
1089,100,2
1090,100,2
1091,150,3
1092,250,5
1093,200,4
1094,50,1
1095,50,1
1096,150,3
1097,250,5
1098,50,1
1099,100,2
1100,50,1
1101,200,4
1102,250,5
1103,100,2
1104,150,3
1105,100,2
1106,200,4
1107,100,2
1108,50,1
1109,200,4
1110,250,5
1111,100,2
1112,100,2
1113,50,1
1114,150,3
1115,150,3
1116,50,1
1117,250,5
1118,200,4
1119,250,5
1120,200,4
1121,50,1
1122,200,4
1123,200,4
1124,250,5
1125,200,4
1126,50,1
1127,100,2
1128,150,3
1129,50,1
1130,50,1
1131,100,2
1132,100,2
1133,100,2
1134,100,2
1135,50,1
1136,100,2
1137,100,2
1138,50,1
1139,50,1
1140,50,1
1141,150,3
1142,200,4
1143,250,5
1144,150,3
1145,150,3
1146,50,1
1147,50,1
1148,250,5
1149,250,5
1150,50,1
1151,50,1
1152,150,3
1153,100,2
1154,150,3
1155,100,2
1156,100,2
1157,50,1
1158,150,3
1159,50,1
1160,50,1
1161,100,2
1162,250,5
1163,250,5
1164,50,1
1165,50,1
1166,250,5
1167,150,3
1168,50,1
1169,200,4
1170,100,2
1171,150,3
1172,150,3
1173,150,3
1174,100,2
1175,250,5
1176,250,5
1177,150,3
1178,150,3
1179,100,2
1180,200,4
1181,50,1
1182,100,2
1183,200,4
1184,200,4
1185,250,5
1186,150,3
1187,150,3
1188,50,1
1189,200,4
1190,50,1
1191,100,2
1192,100,2
1193,150,3
1194,50,1
1195,200,4
1196,50,1
1197,50,1
1198,250,5
1199,200,4
1200,150,3
