trial,freq,marker
275,100,2
276,200,4
277,100,2
278,50,1
279,250,5
280,200,4
281,250,5
282,50,1
283,200,4
284,50,1
285,50,1
286,100,2
287,200,4
288,50,1
289,100,2
290,200,4
291,250,5
292,150,3
293,150,3
294,250,5
295,250,5
296,250,5
297,250,5
298,100,2
299,100,2
300,50,1
301,150,3
302,50,1
303,250,5
304,150,3
305,100,2
306,50,1
307,100,2
308,50,1
309,250,5
310,250,5
311,200,4
312,200,4
313,100,2
314,250,5
315,100,2
316,150,3
317,150,3
318,50,1
319,50,1
320,250,5
321,50,1
322,200,4
323,250,5
324,50,1
325,100,2
326,200,4
327,100,2
328,150,3
329,50,1
330,250,5
331,100,2
332,150,3
333,50,1
334,100,2
335,250,5
336,50,1
337,200,4
338,50,1
339,150,3
340,100,2
341,50,1
342,150,3
343,250,5
344,150,3
345,200,4
346,50,1
347,150,3
348,50,1
349,150,3
350,150,3
351,150,3
352,200,4
353,250,5
354,50,1
355,100,2
356,200,4
357,50,1
358,200,4
359,250,5
360,50,1
361,50,1
362,200,4
363,200,4
364,150,3
365,100,2
366,250,5
367,150,3
368,200,4
369,150,3
370,100,2
371,100,2
372,200,4
373,200,4
374,250,5
375,150,3
376,50,1
377,50,1
378,200,4
379,150,3
380,50,1
381,100,2
382,250,5
383,150,3
384,200,4
385,150,3
386,100,2
387,100,2
388,200,4
389,50,1
390,50,1
391,200,4
392,100,2
393,50,1
394,50,1
395,200,4
396,50,1
397,200,4
398,200,4
399,250,5
400,200,4
401,250,5
402,250,5
403,150,3
404,100,2
405,250,5
406,50,1
407,100,2
408,250,5
409,100,2
410,50,1
411,150,3
412,50,1
413,150,3
414,50,1
415,150,3
416,50,1
417,200,4
418,50,1
419,200,4
420,50,1
421,100,2
422,200,4
423,50,1
424,150,3
425,150,3
426,250,5
427,150,3
428,100,2
429,200,4
430,250,5
431,200,4
432,50,1
433,250,5
434,150,3
435,250,5
436,250,5
437,50,1
438,100,2
439,100,2
440,100,2
441,50,1
442,250,5
443,200,4
444,250,5
445,200,4
446,250,5
447,150,3
448,250,5
449,150,3
450,200,4
451,100,2
452,100,2
453,150,3
454,150,3
455,50,1
456,50,1
457,50,1
458,150,3
459,150,3
460,250,5
461,200,4
462,100,2
463,50,1
464,200,4
465,250,5
466,250,5
467,100,2
468,50,1
469,200,4
470,100,2
471,100,2
472,250,5
473,50,1
474,200,4
475,200,4
476,100,2
477,100,2
478,50,1
479,250,5
480,150,3
481,100,2
482,200,4
483,150,3
484,200,4
485,150,3
486,150,3
487,50,1
488,200,4
489,250,5
490,150,3
491,150,3
492,150,3
493,50,1
494,50,1
495,200,4
496,250,5
497,250,5
498,250,5
499,250,5
500,50,1
501,250,5
502,200,4
503,100,2
504,100,2
505,200,4
506,100,2
507,200,4
508,250,5
509,50,1
510,150,3
511,100,2
512,150,3
513,250,5
514,100,2
515,250,5
516,250,5
517,100,2
518,100,2
519,150,3
520,150,3
521,100,2
522,150,3
523,250,5
524,250,5
525,150,3
526,50,1
527,250,5
528,100,2
529,250,5
530,250,5
531,100,2
532,200,4
533,250,5
534,100,2
535,200,4
536,50,1
537,250,5
538,100,2
539,50,1
540,100,2
541,200,4
542,100,2
543,50,1
544,100,2
545,250,5
546,200,4
547,100,2
548,250,5
549,250,5
550,250,5
551,150,3
552,150,3
553,150,3
554,50,1
555,250,5
556,250,5
557,250,5
558,50,1
559,250,5
560,150,3
561,250,5
562,50,1
563,150,3
564,50,1
565,200,4
566,250,5
567,200,4
568,200,4
569,200,4
570,50,1
571,250,5
572,100,2
573,200,4
574,100,2
575,50,1
576,100,2
577,200,4
578,200,4
579,100,2
580,150,3
581,100,2
582,50,1
583,100,2
584,250,5
585,50,1
586,200,4
587,100,2
588,100,2
589,100,2
590,250,5
591,100,2
592,250,5
593,50,1
594,250,5
595,200,4
596,150,3
597,50,1
598,200,4
599,250,5
600,150,3
601,150,3
602,50,1
603,50,1
604,150,3
605,200,4
606,200,4
607,50,1
608,250,5
609,100,2
610,100,2
611,50,1
612,200,4
613,150,3
614,100,2
615,50,1
616,200,4
617,250,5
618,150,3
619,200,4
620,100,2
621,150,3
622,50,1
623,150,3
624,150,3
625,150,3
626,100,2
627,250,5
628,150,3
629,250,5
630,150,3
631,200,4
632,100,2
633,50,1
634,250,5
635,150,3
636,250,5
637,50,1
638,250,5
639,200,4
640,200,4
641,100,2
642,250,5
643,50,1
644,100,2
645,100,2
646,250,5
647,100,2
648,250,5
649,100,2
650,150,3
651,250,5
652,200,4
653,200,4
654,250,5
655,250,5
656,200,4
657,150,3
658,150,3
659,250,5
660,50,1
661,150,3
662,150,3
663,50,1
664,100,2
665,250,5
666,200,4
667,200,4
668,250,5
669,50,1
670,100,2
671,250,5
672,100,2
673,100,2
674,250,5
675,100,2
676,100,2
677,100,2
678,250,5
679,50,1
680,250,5
681,50,1
682,250,5
683,250,5
684,100,2
685,100,2
686,250,5
687,50,1
688,250,5
689,250,5
690,100,2
691,200,4
692,50,1
693,250,5
694,100,2
695,200,4
696,250,5
697,150,3
698,200,4
699,50,1
700,250,5
701,200,4
702,100,2
703,100,2
704,200,4
705,150,3
706,250,5
707,50,1
708,200,4
709,50,1
710,200,4
711,50,1
712,50,1
713,100,2
714,250,5
715,150,3
716,250,5
717,250,5
718,100,2
719,250,5
720,200,4
721,50,1
722,100,2
723,250,5
724,250,5
725,150,3
726,100,2
727,100,2
728,100,2
729,250,5
730,50,1
731,200,4
732,200,4
733,150,3
734,250,5
735,100,2
736,50,1
737,50,1
738,200,4
739,150,3
740,250,5
741,100,2
742,100,2
743,150,3
744,100,2
745,100,2
746,200,4
747,150,3
748,150,3
749,100,2
750,50,1
751,150,3
752,250,5
753,150,3
754,50,1
755,150,3
756,50,1
757,100,2
758,250,5
759,100,2
760,50,1
761,50,1
762,250,5
763,200,4
764,100,2
765,50,1
766,150,3
767,150,3
768,250,5
769,200,4
770,50,1
771,250,5
772,150,3
773,100,2
774,150,3
775,250,5
776,100,2
777,50,1
778,200,4
779,250,5
780,250,5
781,200,4
782,250,5
783,150,3
784,200,4
785,200,4
786,250,5
787,200,4
788,200,4
789,200,4
790,200,4
791,100,2
792,250,5
793,50,1
794,200,4
795,250,5
796,50,1
797,250,5
798,100,2
799,250,5
800,250,5
801,200,4
802,150,3
803,250,5
804,50,1
805,200,4
806,150,3
807,50,1
808,100,2
809,200,4
810,200,4
811,200,4
812,150,3
813,150,3
814,250,5
815,100,2
816,200,4
817,250,5
818,250,5
819,150,3
820,50,1
821,50,1
822,50,1
823,250,5
824,200,4
825,50,1
826,150,3
827,200,4
828,250,5
829,100,2
830,150,3
831,250,5
832,250,5
833,200,4
834,200,4
835,50,1
836,250,5
837,250,5
838,200,4
839,150,3
840,150,3
841,150,3
842,250,5
843,150,3
844,250,5
845,100,2
846,150,3
847,50,1
848,250,5
849,200,4
850,100,2
851,150,3
852,50,1
853,250,5
854,200,4
855,150,3
856,100,2
857,50,1
858,100,2
859,250,5
860,200,4
861,250,5
862,250,5
863,150,3
864,50,1
865,200,4
866,200,4
867,150,3
868,150,3
869,200,4
870,50,1
871,100,2
872,50,1
873,100,2
874,200,4
875,100,2
876,200,4
877,50,1
878,50,1
879,200,4
880,150,3
881,50,1
882,100,2
883,200,4
884,150,3
885,100,2
886,200,4
887,100,2
888,200,4
889,150,3
890,50,1
891,250,5
892,50,1
893,200,4
894,50,1
895,150,3
896,250,5
897,150,3
898,50,1
899,200,4
900,150,3
901,150,3
902,250,5
903,250,5
904,100,2
905,100,2
906,100,2
907,250,5
908,200,4
909,150,3
910,150,3
911,200,4
912,250,5
913,100,2
914,250,5
915,200,4
916,250,5
917,100,2
918,50,1
919,100,2
920,200,4
921,150,3
922,200,4
923,150,3
924,150,3
925,200,4
926,250,5
927,200,4
928,50,1
929,250,5
930,250,5
931,100,2
932,250,5
933,200,4
934,250,5
935,200,4
936,100,2
937,50,1
938,200,4
939,150,3
940,50,1
941,250,5
942,150,3
943,250,5
944,150,3
945,150,3
946,100,2
947,250,5
948,150,3
949,250,5
950,250,5
951,100,2
952,250,5
953,150,3
954,150,3
955,100,2
956,250,5
957,150,3
958,250,5
959,50,1
960,50,1
961,250,5
962,50,1
963,200,4
964,150,3
965,100,2
966,200,4
967,50,1
968,250,5
969,150,3
970,250,5
971,200,4
972,250,5
973,200,4
974,50,1
975,150,3
976,100,2
977,150,3
978,100,2
979,200,4
980,50,1
981,50,1
982,200,4
983,250,5
984,250,5
985,250,5
986,50,1
987,250,5
988,100,2
989,200,4
990,200,4
991,200,4
992,200,4
993,150,3
994,250,5
995,150,3
996,50,1
997,250,5
998,150,3
999,250,5
1000,100,2
1001,150,3
1002,50,1
1003,200,4
1004,250,5
1005,200,4
1006,150,3
1007,200,4
1008,200,4
1009,50,1
1010,50,1
1011,200,4
1012,200,4
1013,250,5
1014,200,4
1015,100,2
1016,250,5
1017,200,4
1018,250,5
1019,200,4
1020,50,1
1021,50,1
1022,100,2
1023,50,1
1024,150,3
1025,50,1
1026,250,5
1027,250,5
1028,100,2
1029,200,4
1030,100,2
1031,250,5
1032,50,1
1033,50,1
1034,100,2
1035,100,2
1036,50,1
1037,100,2
1038,150,3
1039,150,3
1040,150,3
1041,150,3
1042,150,3
1043,150,3
1044,150,3
1045,200,4
1046,150,3
1047,250,5
1048,200,4
1049,200,4
1050,150,3
1051,250,5
1052,50,1
1053,200,4
1054,200,4
1055,100,2
1056,100,2
1057,50,1
1058,250,5
1059,150,3
1060,100,2
1061,100,2
1062,150,3
1063,250,5
1064,250,5
1065,250,5
1066,150,3
1067,250,5
1068,100,2
1069,100,2
1070,200,4
1071,250,5
1072,50,1
1073,250,5
1074,50,1
1075,100,2
1076,250,5
1077,250,5
1078,50,1
1079,100,2
1080,100,2
1081,50,1
1082,200,4
1083,200,4
1084,250,5
1085,150,3
1086,100,2
1087,50,1
1088,100,2
1089,150,3
1090,100,2
1091,250,5
1092,200,4
1093,150,3
1094,250,5
1095,250,5
1096,200,4
1097,200,4
1098,50,1
1099,50,1
1100,50,1
1101,100,2
1102,250,5
1103,200,4
1104,100,2
1105,50,1
1106,50,1
1107,50,1
1108,200,4
1109,50,1
1110,250,5
1111,150,3
1112,150,3
1113,200,4
1114,150,3
1115,100,2
1116,50,1
1117,150,3
1118,50,1
1119,100,2
1120,100,2
1121,200,4
1122,50,1
1123,50,1
1124,150,3
1125,250,5
1126,100,2
1127,50,1
1128,250,5
1129,200,4
1130,250,5
1131,250,5
1132,200,4
1133,250,5
1134,50,1
1135,100,2
1136,100,2
1137,150,3
1138,50,1
1139,250,5
1140,150,3
1141,250,5
1142,250,5
1143,50,1
1144,150,3
1145,200,4
1146,150,3
1147,250,5
1148,100,2
1149,50,1
1150,50,1
1151,50,1
1152,250,5
1153,50,1
1154,50,1
1155,150,3
1156,150,3
1157,150,3
1158,100,2
1159,150,3
1160,150,3
1161,100,2
1162,250,5
1163,50,1
1164,200,4
1165,200,4
1166,250,5
1167,150,3
1168,100,2
1169,150,3
1170,150,3
1171,100,2
1172,250,5
1173,100,2
1174,100,2
1175,50,1
1176,50,1
1177,100,2
1178,200,4
1179,150,3
1180,50,1
1181,200,4
1182,200,4
1183,200,4
1184,200,4
1185,150,3
1186,250,5
1187,250,5
1188,50,1
1189,150,3
1190,100,2
1191,250,5
1192,100,2
1193,50,1
1194,100,2
1195,150,3
1196,200,4
1197,100,2
1198,50,1
1199,250,5
1200,200,4
