trial,freq,marker
840,150,3
841,200,4
842,100,2
843,100,2
844,250,5
845,150,3
846,50,1
847,250,5
848,150,3
849,50,1
850,250,5
851,100,2
852,250,5
853,50,1
854,50,1
855,100,2
856,100,2
857,150,3
858,200,4
859,100,2
860,250,5
861,50,1
862,250,5
863,150,3
864,50,1
865,100,2
866,150,3
867,150,3
868,250,5
869,50,1
870,250,5
871,200,4
872,100,2
873,250,5
874,200,4
875,150,3
876,100,2
877,200,4
878,150,3
879,150,3
880,250,5
881,50,1
882,150,3
883,250,5
884,250,5
885,150,3
886,250,5
887,100,2
888,50,1
889,150,3
890,50,1
891,200,4
892,200,4
893,200,4
894,150,3
895,150,3
896,250,5
897,100,2
898,100,2
899,250,5
900,100,2
901,50,1
902,100,2
903,200,4
904,250,5
905,250,5
906,100,2
907,150,3
908,150,3
909,50,1
910,200,4
911,200,4
912,200,4
913,200,4
914,100,2
915,200,4
916,50,1
917,150,3
918,100,2
919,50,1
920,250,5
921,50,1
922,150,3
923,250,5
924,200,4
925,150,3
926,150,3
927,50,1
928,150,3
929,250,5
930,100,2
931,50,1
932,250,5
933,100,2
934,200,4
935,250,5
936,100,2
937,200,4
938,250,5
939,250,5
940,200,4
941,250,5
942,150,3
943,50,1
944,200,4
945,100,2
946,50,1
947,150,3
948,200,4
949,50,1
950,150,3
951,250,5
952,200,4
953,50,1
954,150,3
955,50,1
956,50,1
957,150,3
958,100,2
959,250,5
960,150,3
961,50,1
962,150,3
963,250,5
964,150,3
965,250,5
966,250,5
967,200,4
968,150,3
969,50,1
970,50,1
971,50,1
972,150,3
973,250,5
974,250,5
975,100,2
976,250,5
977,50,1
978,250,5
979,50,1
980,250,5
981,50,1
982,50,1
983,250,5
984,250,5
985,200,4
986,100,2
987,250,5
988,200,4
989,100,2
990,250,5
991,100,2
992,100,2
993,200,4
994,200,4
995,200,4
996,100,2
997,50,1
998,100,2
999,150,3
1000,100,2
1001,200,4
1002,50,1
1003,200,4
1004,100,2
1005,50,1
1006,50,1
1007,50,1
1008,250,5
1009,200,4
1010,50,1
1011,100,2
1012,250,5
1013,250,5
1014,200,4
1015,100,2
1016,250,5
1017,200,4
1018,50,1
1019,150,3
1020,100,2
1021,50,1
1022,250,5
1023,50,1
1024,250,5
1025,200,4
1026,50,1
1027,100,2
1028,100,2
1029,50,1
1030,50,1
1031,50,1
1032,100,2
1033,150,3
1034,200,4
1035,150,3
1036,50,1
1037,50,1
1038,150,3
1039,100,2
1040,50,1
1041,250,5
1042,50,1
1043,50,1
1044,250,5
1045,200,4
1046,250,5
1047,100,2
1048,250,5
1049,250,5
1050,150,3
1051,100,2
1052,250,5
1053,200,4
1054,50,1
1055,250,5
1056,100,2
1057,150,3
1058,250,5
1059,200,4
1060,50,1
1061,250,5
1062,100,2
1063,50,1
1064,100,2
1065,200,4
1066,100,2
1067,250,5
1068,200,4
1069,100,2
1070,150,3
1071,100,2
1072,150,3
1073,250,5
1074,150,3
1075,50,1
1076,50,1
1077,50,1
1078,250,5
1079,150,3
1080,100,2
1081,150,3
1082,100,2
1083,50,1
1084,50,1
1085,250,5
1086,100,2
1087,50,1
1088,50,1
1089,100,2
1090,150,3
1091,200,4
1092,50,1
1093,250,5
1094,250,5
1095,150,3
1096,50,1
1097,100,2
1098,150,3
1099,250,5
1100,50,1
1101,50,1
1102,100,2
1103,150,3
1104,250,5
1105,100,2
1106,150,3
1107,50,1
1108,100,2
1109,200,4
1110,100,2
1111,250,5
1112,150,3
1113,150,3
1114,50,1
1115,200,4
1116,200,4
1117,150,3
1118,100,2
1119,150,3
1120,50,1
1121,150,3
1122,250,5
1123,50,1
1124,100,2
1125,150,3
1126,150,3
1127,250,5
1128,250,5
1129,100,2
1130,50,1
1131,200,4
1132,250,5
1133,150,3
1134,50,1
1135,150,3
1136,50,1
1137,200,4
1138,100,2
1139,50,1
1140,100,2
1141,250,5
1142,150,3
1143,150,3
1144,150,3
1145,250,5
1146,200,4
1147,100,2
1148,150,3
1149,150,3
1150,50,1
1151,50,1
1152,100,2
1153,250,5
1154,250,5
1155,100,2
1156,250,5
1157,150,3
1158,200,4
1159,250,5
1160,50,1
1161,50,1
1162,150,3
1163,50,1
1164,200,4
1165,150,3
1166,50,1
1167,200,4
1168,150,3
1169,100,2
1170,250,5
1171,150,3
1172,50,1
1173,200,4
1174,100,2
1175,150,3
1176,50,1
1177,150,3
1178,150,3
1179,150,3
1180,150,3
1181,100,2
1182,250,5
1183,150,3
1184,200,4
1185,100,2
1186,150,3
1187,250,5
1188,250,5
1189,150,3
1190,100,2
1191,200,4
1192,150,3
1193,250,5
1194,100,2
1195,50,1
1196,150,3
1197,100,2
1198,50,1
1199,250,5
1200,250,5
